group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ,Mina bài 17,1,おぼえます nghĩa là gì?,oboemasu,Nghĩa là gì?,nhớ / ghi nhớ,quên,làm mất,trả tiền
1,Động từ,Mina bài 17,2,わすれます nghĩa là gì?,wasuremasu,Nghĩa là gì?,quên,nhớ,trả lại,ra ngoài
1,Động từ,Mina bài 17,3,なくします nghĩa là gì?,nakushimasu,Nghĩa là gì?,làm mất,trả tiền,mang đi,mang đến
1,Động từ,Mina bài 17,4,はらいます nghĩa là gì?,haraimasu,Nghĩa là gì?,trả tiền,trả lại,quên,cởi
1,Động từ,Mina bài 17,5,かえします nghĩa là gì?,kaeshimasu,Nghĩa là gì?,trả lại,trả tiền,ra ngoài,lo lắng
1,Động từ,Mina bài 17,6,でかけます nghĩa là gì?,dekakemasu,Nghĩa là gì?,ra ngoài,vào,uống,làm thêm giờ
1,Động từ,Mina bài 17,7,ぬぎます nghĩa là gì?,nugimasu,Nghĩa là gì?,cởi,mặc,mang đi,mang đến
1,Động từ,Mina bài 17,8,もっていきます nghĩa là gì?,motteikimasu,Nghĩa là gì?,mang đi,mang đến,làm mất,trả lại
1,Động từ,Mina bài 17,9,もってきます nghĩa là gì?,mottekimasu,Nghĩa là gì?,mang đến,mang đi,ra ngoài,cởi
1,Động từ,Mina bài 17,10,しんぱいします nghĩa là gì?,shinpaishimasu,Nghĩa là gì?,lo lắng,làm thêm giờ,đi công tác,uống
