group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,1,のど＿＿＿ いたいです。,Điền từ/cụm phù hợp vào chỗ trống.,が,を,に,で
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,2,かぜ＿＿＿ ひきました。,Điền từ/cụm phù hợp vào chỗ trống.,を,が,に,で
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,3,ねつ＿＿＿ あります。,Điền từ/cụm phù hợp vào chỗ trống.,が,を,に,で
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,4,くすり＿＿＿ 飲みます（のみます）。,Điền từ/cụm phù hợp vào chỗ trống.,を,が,に,で
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,5,5時（じ）＿＿＿ レポートを 出します（だします）。,Điền từ/cụm phù hợp vào chỗ trống.,までに,まで,ですから,それから
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,6,5時（じ）＿＿＿ 会社（かいしゃ）に います。,Điền từ/cụm phù hợp vào chỗ trống.,まで,までに,ですから,それから
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,7,かぜを ひきました。＿＿＿、会社（かいしゃ）を やすみます。,Điền từ/cụm phù hợp vào chỗ trống.,ですから,それから,までに,まで
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,8,のどが いたいです。＿＿＿、ねつも あります。,Điền từ/cụm phù hợp vào chỗ trống.,それから,ですから,までに,まで
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,9,どう＿＿＿。,Điền từ/cụm phù hợp vào chỗ trống.,しましたか,しますか,しましょう,しました
19,Chọn trợ từ / cụm phù hợp / bệnh viện,Mina bài 17,10,じゃ、＿＿＿。,Điền từ/cụm phù hợp vào chỗ trống.,おだいじに,どうしましたか,ですから,それから
