group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Tính từ,Mina bài 12,1,かんたん nghĩa là gì?,kantan nghĩa là gì?,かんたん nghĩa là gì?,đơn giản / dễ,khó,xa,nặng
1,Tính từ,Mina bài 12,2,近い（ちかい） nghĩa là gì?,chikai(chikai) nghĩa là gì?,近い（ちかい） nghĩa là gì?,gần,xa,nhanh,chậm
1,Tính từ,Mina bài 12,3,遠い（とおい） nghĩa là gì?,tooi(tooi) nghĩa là gì?,遠い（とおい） nghĩa là gì?,xa,gần,nhiều,ít
1,Tính từ,Mina bài 12,4,早い（はやい） nghĩa là gì?,hayai(hayai) nghĩa là gì?,早い（はやい） nghĩa là gì?,nhanh / sớm,chậm / muộn,ấm,mát mẻ
1,Tính từ,Mina bài 12,5,遅い（おそい） nghĩa là gì?,osoi(osoi) nghĩa là gì?,遅い（おそい） nghĩa là gì?,chậm / muộn,nhanh / sớm,gần,xa
1,Tính từ,Mina bài 12,6,多い（おおい） nghĩa là gì?,ooi(ooi) nghĩa là gì?,多い（おおい） nghĩa là gì?,nhiều,ít,nặng,nhẹ
1,Tính từ,Mina bài 12,7,少ない（すくない） nghĩa là gì?,sukunai(sukunai) nghĩa là gì?,少ない（すくない） nghĩa là gì?,ít,nhiều,ngọt,cay
1,Tính từ,Mina bài 12,8,あたたかい nghĩa là gì?,atatakai nghĩa là gì?,あたたかい nghĩa là gì?,ấm,mát mẻ,lạnh,nóng
1,Tính từ,Mina bài 12,9,すずしい nghĩa là gì?,suzushii nghĩa là gì?,すずしい nghĩa là gì?,mát mẻ,ấm,ngọt,cay
1,Tính từ,Mina bài 12,10,あまい nghĩa là gì?,amai nghĩa là gì?,あまい nghĩa là gì?,ngọt,cay,nặng,nhẹ
