group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
11,Điền vào câu / hướng dẫn,Mina bài 14,1,ここを まっすぐ＿＿＿。,ここを まっすぐ＿＿＿。,行きます（いきます）,まがります,とめます,まちます
11,Điền vào câu / hướng dẫn,Mina bài 14,2,つぎの かどを 右（みぎ）へ＿＿＿。,つぎの かどを 右（みぎ）へ＿＿＿。,まがります,行きます（いきます）,とめます,しめます
11,Điền vào câu / hướng dẫn,Mina bài 14,3,つぎの かどを 左（ひだり）へ＿＿＿。,つぎの かどを 左（ひだり）へ＿＿＿。,まがります,とめます,けします,ふります
11,Điền vào câu / hướng dẫn,Mina bài 14,4,すぐ 右（みぎ）へ＿＿＿。,すぐ 右（みぎ）へ＿＿＿。,まがります,まちます,コピーします,みせます
11,Điền vào câu / hướng dẫn,Mina bài 14,5,すみません、ここで＿＿＿。,すみません、ここで＿＿＿。,とめてください,あけてください,つけてください,おしえてください
11,Điền vào câu / hướng dẫn,Mina bài 14,6,これで＿＿＿。,これで＿＿＿。,おねがいします,まがります,けします,ふります
11,Điền vào câu / hướng dẫn,Mina bài 14,7,おつりを＿＿＿。,おつりを＿＿＿。,とります,ふります,まがります,はじめます
11,Điền vào câu / hướng dẫn,Mina bài 14,8,もう すこし＿＿＿。,もう すこし＿＿＿。,まってください,ふってください,とってください,けしてください
11,Điền vào câu / hướng dẫn,Mina bài 14,9,さあ、＿＿＿。,さあ、＿＿＿。,はじめましょう,しめましょう,ふりましょう,けしましょう
11,Điền vào câu / hướng dẫn,Mina bài 14,10,あれ？ 地図（ちず）が＿＿＿。,あれ？ 地図（ちず）が＿＿＿。,ありません,まがります,ふります,つけます
