group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,1,おかし và お弁当（おべんとう） khác nhau thế nào?,Okashi và obentou khác nhau thế nào,おかし và お弁当（おべんとう） khác nhau thế nào?,おかし là bánh kẹo; お弁当 là cơm hộp,おかし là cơm hộp; お弁当 là bánh kẹo,Cả hai đều là quà tặng,Cả hai đều là xe wagon
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,2,プレゼント và 母の日（ははのひ） khác nhau thế nào?,Purezento và hahanohi khác nhau thế nào,プレゼント và 母の日（ははのひ） khác nhau thế nào?,プレゼント là quà tặng; 母の日 là Ngày của Mẹ,プレゼント là Ngày của Mẹ; 母の日 là quà tặng,Cả hai đều là chuyển nhà,Cả hai đều là chuẩn bị
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,3,全部（ぜんぶ） và 自分で（じぶんで） khác nhau thế nào?,Zenbu và jibunde khác nhau thế nào,全部（ぜんぶ） và 自分で（じぶんで） khác nhau thế nào?,全部 là toàn bộ; 自分で là tự mình,全部 là tự mình; 自分で là toàn bộ,Cả hai đều là ngoài ra,Cả hai đều là đẹp
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,4,ほかに và 全部（ぜんぶ） khác nhau thế nào?,Hoka ni và zenbu khác nhau thế nào,ほかに và 全部（ぜんぶ） khác nhau thế nào?,ほかに là ngoài ra; 全部 là toàn bộ,ほかに là toàn bộ; 全部 là ngoài ra,Cả hai đều là tự mình,Cả hai đều là xe wagon
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,5,ワゴンしゃ và 自動車（じどうしゃ） khác nhau thế nào?,Wagonsha và jidousha khác nhau thế nào,ワゴンしゃ và 自動車（じどうしゃ） khác nhau thế nào?,ワゴンしゃ là xe wagon; 自動車 là ô tô nói chung,ワゴンしゃ là ô tô nói chung; 自動車 là xe wagon,Cả hai đều là xe buýt,Cả hai đều là tàu điện
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,6,すてき và かわいい khác nhau thế nào?,Suteki và kawaii khác nhau thế nào,すてき và かわいい khác nhau thế nào?,すてき là đẹp/tuyệt; かわいい là dễ thương,すてき là dễ thương; かわいい là toàn bộ,Cả hai đều là chuyển nhà,Cả hai đều là ngoài ra
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,7,おじいさん và おじいちゃん khác nhau thế nào?,Ojiisan và ojiichan khác nhau thế nào,おじいさん và おじいちゃん khác nhau thế nào?,おじいさん lịch sự/trung tính hơn; おじいちゃん thân mật hơn,おじいさん thân mật hơn; おじいちゃん lịch sự hơn,おじいさん là bà; おじいちゃん là ông,Cả hai đều là cụ bà
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,8,おばあさん và おばあちゃん khác nhau thế nào?,Obaasan và obaachan khác nhau thế nào,おばあさん và おばあちゃん khác nhau thế nào?,おばあさん lịch sự/trung tính hơn; おばあちゃん thân mật hơn,おばあさん thân mật hơn; おばあちゃん lịch sự hơn,おばあさん là ông; おばあちゃん là bà,Cả hai đều là cụ ông
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,9,貸します（かします） và 借ります（かります） khác nhau thế nào?,Kashimasu và karimasu khác nhau thế nào,貸します（かします） và 借ります（かります） khác nhau thế nào?,貸します là cho mượn; 借ります là mượn,貸します là mượn; 借ります là cho mượn,Cả hai đều là trả lại,Cả hai đều là cho mình
15,Phân biệt từ dễ nhầm / đồ vật,Mina bài 24,10,送ります（おくります） và 持ちます（もちます） khác nhau thế nào?,Okurimasu và mochimasu khác nhau thế nào,送ります（おくります） và 持ちます（もちます） khác nhau thế nào?,送ります là gửi/tiễn; 持ちます là cầm/mang,送ります là cầm; 持ちます là gửi,Cả hai đều là gọi,Cả hai đều là viết
