group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,1,【赤い】ぼうしを かいました。,Tôi đã mua cái mũ màu đỏ.,あかい,しろい,くろい,あおい
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,2,【学校】で にほんごを べんきょうします。,Tôi học tiếng Nhật ở trường.,がっこう,えき,いえ,みせ
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,3,【新聞】を よみました。,Tôi đã đọc báo.,しんぶん,ほん,てがみ,しゃしん
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,4,【父】は 50さいです。,Bố tôi 50 tuổi.,ちち,はは,あに,あね
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,5,【三百】えんの パンを かいました。,Tôi đã mua bánh mì giá 300 yên.,さんびゃく,さんひゃく,さんぴゃく,さんしゃく
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,6,【先週】テストが ありました。,Tuần trước đã có bài kiểm tra.,せんしゅう,せんげつ,まいしゅう,らいしゅう
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,7,【左】の ドアを あけてください。,Hãy mở cánh cửa bên trái.,ひだり,みぎ,まえ,うしろ
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,8,【午後】に ともだちと あいます。,Buổi chiều tôi gặp bạn.,ごご,ごぜん,あさ,ひる
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,9,【入口】で まってください。,Hãy chờ ở lối vào.,いりぐち,でぐち,くち,そと
7,Ôn tập Kanji/Kana dễ nhầm,Từ vựng cơ bản,10,【目】が いたいです。,Tôi đau mắt.,め,みみ,はな,くち
