group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
3,Đồ vật / thiết bị,Mina bài 2,1,かさ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: かさ,ô / dù,túi xách,đồng hồ,chìa khóa
3,Đồ vật / thiết bị,Mina bài 2,2,かばん nghĩa là gì?,Hỏi nghĩa tiếng Việt của: かばん,cặp / túi xách,ô / dù,bàn,ghế
3,Đồ vật / thiết bị,Mina bài 2,3,カセットテープ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: カセットテープ,máy ghi âm,băng cassette,radio,tivi
3,Đồ vật / thiết bị,Mina bài 2,4,テープレコーダー nghĩa là gì?,Hỏi nghĩa tiếng Việt của: テープレコーダー,băng cassette,máy ghi âm,máy ảnh,máy tính
3,Đồ vật / thiết bị,Mina bài 2,5,テレビ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: テレビ,radio,tivi,máy ảnh,máy tính
3,Đồ vật / thiết bị,Mina bài 2,6,ラジオ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ラジオ,radio,tivi,máy ghi âm,băng cassette
3,Đồ vật / thiết bị,Mina bài 2,7,カメラ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: カメラ,máy ảnh,máy tính,tivi,radio
3,Đồ vật / thiết bị,Mina bài 2,8,コンピューター nghĩa là gì?,Hỏi nghĩa tiếng Việt của: コンピューター,máy tính,máy ảnh,máy ghi âm,tivi
3,Đồ vật / thiết bị,Mina bài 2,9,じどうしゃ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: じどうしゃ,xe đạp,ô tô / xe hơi,bàn,ghế
3,Đồ vật / thiết bị,Mina bài 2,10,つくえ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: つくえ,ghế,bàn,cặp,ô / dù
