group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
5,Ngày / tháng / sinh nhật,Mina bài 5,1,なんねん nghĩa là gì?,なんねん,năm nào,tháng mấy,ngày mấy,khi nào
5,Ngày / tháng / sinh nhật,Mina bài 5,2,なんがつ nghĩa là gì?,なんがつ,tháng mấy,năm nào,ngày mấy,sinh nhật
5,Ngày / tháng / sinh nhật,Mina bài 5,3,なんにち nghĩa là gì?,なんにち,ngày mấy,tháng mấy,năm nào,khi nào
5,Ngày / tháng / sinh nhật,Mina bài 5,4,いつ nghĩa là gì?,いつ,khi nào,ngày mấy,tháng mấy,năm nào
5,Ngày / tháng / sinh nhật,Mina bài 5,5,たんじょうび nghĩa là gì?,たんじょうび,sinh nhật,ngày mùng 1,tháng này,năm sau
5,Ngày / tháng / sinh nhật,Mina bài 5,6,ついたち nghĩa là gì?,ついたち,ngày mùng 1,ngày mùng 2,ngày mùng 3,ngày mùng 10
5,Ngày / tháng / sinh nhật,Mina bài 5,7,ふつか nghĩa là gì?,ふつか,ngày mùng 2 / 2 ngày,ngày mùng 3 / 3 ngày,ngày mùng 4 / 4 ngày,ngày mùng 5 / 5 ngày
5,Ngày / tháng / sinh nhật,Mina bài 5,8,みっか nghĩa là gì?,みっか,ngày mùng 3 / 3 ngày,ngày mùng 2 / 2 ngày,ngày mùng 4 / 4 ngày,ngày mùng 6 / 6 ngày
5,Ngày / tháng / sinh nhật,Mina bài 5,9,よっか nghĩa là gì?,よっか,ngày mùng 4 / 4 ngày,ngày mùng 5 / 5 ngày,ngày mùng 8 / 8 ngày,ngày mùng 10 / 10 ngày
5,Ngày / tháng / sinh nhật,Mina bài 5,10,いつか nghĩa là gì?,いつか,ngày mùng 5 / 5 ngày,khi nào,ngày mùng 1,sinh nhật
