group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,1,仕事（しごと） nghĩa là gì?,Hỏi nghĩa tiếng Việt của: 仕事（しごと）.,công việc,việc học,cuộc sống,nơi chốn
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,2,どう nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どう.,như thế nào,cái nào,rất,nhưng
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,3,どんな nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どんな.,như thế nào / kiểu gì,cái nào,không... lắm,và / hơn nữa
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,4,どれ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どれ.,cái nào,như thế nào,rất,nhưng
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,5,とても nghĩa là gì?,Hỏi nghĩa tiếng Việt của: とても.,rất,không... lắm,và / hơn nữa,nhưng
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,6,あまり nghĩa là gì?,Hỏi nghĩa tiếng Việt của: あまり.,không... lắm,rất,và / hơn nữa,đúng vậy nhỉ
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,7,そして nghĩa là gì?,Hỏi nghĩa tiếng Việt của: そして.,và / hơn nữa,nhưng,rất,cái nào
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,8,が nghĩa là gì?,Hỏi nghĩa tiếng Việt của: が.,nhưng,và,rất,như thế nào
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,9,おげんきですか nghĩa là gì?,Hỏi nghĩa tiếng Việt của: おげんきですか.,bạn khỏe không?,đã quen chưa?,thêm một ly nữa không?,tôi xin phép về
5,Câu hỏi / trạng từ / liên từ,Mina bài 8,10,そうですね nghĩa là gì?,Hỏi nghĩa tiếng Việt của: そうですね.,ừm / đúng vậy nhỉ,"không, đủ rồi",lần sau lại đến nhé,đã quen chưa?
