group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
12,Chọn kanji đúng / danh từ,Mina bài 24,1,“viết” viết bằng kanji nào?,“viết” viết bằng kanji nào?,書きます,聞きます,読みます,話します
12,Chọn kanji đúng / danh từ,Mina bài 24,2,“gọi” viết bằng kanji nào?,“gọi” viết bằng kanji nào?,呼びます,書きます,教えます,貸します
12,Chọn kanji đúng / danh từ,Mina bài 24,3,“cầm / mang” viết bằng kanji nào?,“cầm / mang” viết bằng kanji nào?,持ちます,呼びます,書きます,入れます
12,Chọn kanji đúng / danh từ,Mina bài 24,4,“chuẩn bị” viết bằng kanji nào?,“chuẩn bị” viết bằng kanji nào?,準備,引っ越し,全部,自分
12,Chọn kanji đúng / danh từ,Mina bài 24,5,“chuyển nhà” viết bằng kanji nào?,“chuyển nhà” viết bằng kanji nào?,引っ越し,準備,案内,説明
12,Chọn kanji đúng / danh từ,Mina bài 24,6,“cơm hộp” viết bằng kanji nào?,“cơm hộp” viết bằng kanji nào?,お弁当,お菓子,母の日,全部
12,Chọn kanji đúng / danh từ,Mina bài 24,7,“Ngày của Mẹ” viết bằng kanji nào?,“Ngày của Mẹ” viết bằng kanji nào?,母の日,父の日,誕生日,子どもの日
12,Chọn kanji đúng / danh từ,Mina bài 24,8,“toàn bộ / tất cả” viết bằng kanji nào?,“toàn bộ / tất cả” viết bằng kanji nào?,全部,自分,準備,案内
12,Chọn kanji đúng / danh từ,Mina bài 24,9,“tự mình” viết bằng kanji nào?,“tự mình” viết bằng kanji nào?,自分で,全部で,皆で,一人で
12,Chọn kanji đúng / danh từ,Mina bài 24,10,“cái gì” viết bằng kanji nào?,“cái gì” viết bằng kanji nào?,何,誰,何処,何時
