group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
2,Đại từ / cách gọi,Mina bài 20,1,ぼく,Nghĩa là gì?,tôi,bạn / cậu,mọi người,người kia
2,Đại từ / cách gọi,Mina bài 20,2,きみ,Nghĩa là gì?,bạn / cậu,tôi,mọi người,người dưới
2,Đại từ / cách gọi,Mina bài 20,3,〜くん,Nghĩa là gì?,hậu tố gọi nam / người dưới,hậu tố gọi nữ,từ chỉ tôi,từ chỉ mọi người
2,Đại từ / cách gọi,Mina bài 20,4,うん,Nghĩa là gì?,ừ / vâng,không,nhưng,nếu được
2,Đại từ / cách gọi,Mina bài 20,5,ううん,Nghĩa là gì?,không,ừ / vâng,cần,phía này
2,Đại từ / cách gọi,Mina bài 20,6,サラリーマン,Nghĩa là gì?,nhân viên công ty,học sinh,giáo viên,bác sĩ
2,Đại từ / cách gọi,Mina bài 20,7,みんなで,Nghĩa là gì?,mọi người cùng nhau,một mình,phía này,ban đầu
2,Đại từ / cách gọi,Mina bài 20,8,ぼくは サラリーマンです,Nghĩa là gì?,Tôi là nhân viên công ty.,Bạn là học sinh.,Mọi người là giáo viên.,Cậu là bác sĩ.
2,Đại từ / cách gọi,Mina bài 20,9,きみも 行きます（いきます）か,Nghĩa là gì?,Cậu cũng đi à?,Tôi cũng đi à?,Mọi người cùng đi à?,Người kia đi à?
2,Đại từ / cách gọi,Mina bài 20,10,みんなで 食べます（たべます）,Nghĩa là gì?,mọi người cùng ăn,một mình ăn,tôi ăn,cậu ăn
