group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,1,“cao / đắt” là từ nào?,“cao / đắt” là từ nào?,Chọn từ tiếng Nhật tương ứng với: cao / đắt.,高い（たかい）,安い（やすい）,低い（ひくい）,小さい（ちいさい）
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,2,“rẻ” là từ nào?,“rẻ” là từ nào?,Chọn từ tiếng Nhật tương ứng với: rẻ.,安い（やすい）,高い（たかい）,低い（ひくい）,古い（ふるい）
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,3,“thấp” là từ nào?,“thấp” là từ nào?,Chọn từ tiếng Nhật tương ứng với: thấp.,低い（ひくい）,高い（たかい）,安い（やすい）,大きい（おおきい）
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,4,“thú vị” là từ nào?,“thú vị” là từ nào?,Chọn từ tiếng Nhật tương ứng với: thú vị.,おもしろい,おいしい,たのしい,いそがしい
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,5,“ngon” là từ nào?,“ngon” là từ nào?,Chọn từ tiếng Nhật tương ứng với: ngon.,おいしい,おもしろい,たのしい,やさしい
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,6,“bận” là từ nào?,“bận” là từ nào?,Chọn từ tiếng Nhật tương ứng với: bận.,いそがしい,ひま,げんき,べんり
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,7,“vui” là từ nào?,“vui” là từ nào?,Chọn từ tiếng Nhật tương ứng với: vui.,たのしい,おもしろい,むずかしい,あつい
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,8,“trắng” là từ nào?,“trắng” là từ nào?,Chọn từ tiếng Nhật tương ứng với: trắng.,白い（しろい）,黒い（くろい）,赤い（あかい）,青い（あおい）
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,9,“đen” là từ nào?,“đen” là từ nào?,Chọn từ tiếng Nhật tương ứng với: đen.,黒い（くろい）,白い（しろい）,赤い（あかい）,青い（あおい）
9,Việt → Nhật / màu sắc và danh từ,Mina bài 8,10,“đỏ” là từ nào?,“đỏ” là từ nào?,Chọn từ tiếng Nhật tương ứng với: đỏ.,赤い（あかい）,青い（あおい）,白い（しろい）,黒い（くろい）
