group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Tính từ な,Mina bài 8,1,ハンサム nghĩa là gì?,Hansamu nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ハンサム.,đẹp trai,yên tĩnh,nổi tiếng,tiện lợi
1,Tính từ な,Mina bài 8,2,きれい nghĩa là gì?,Kirei nghĩa là gì?,Hỏi nghĩa tiếng Việt của: きれい.,đẹp / sạch,nhộn nhịp,rảnh,khỏe
1,Tính từ な,Mina bài 8,3,しずか nghĩa là gì?,Shizuka nghĩa là gì?,Hỏi nghĩa tiếng Việt của: しずか.,yên tĩnh,nhộn nhịp,tiện lợi,nổi tiếng
1,Tính từ な,Mina bài 8,4,にぎやか nghĩa là gì?,Nigiyaka nghĩa là gì?,Hỏi nghĩa tiếng Việt của: にぎやか.,nhộn nhịp,yên tĩnh,tử tế,rảnh
1,Tính từ な,Mina bài 8,5,ゆうめい nghĩa là gì?,Yuumei nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ゆうめい.,nổi tiếng,tuyệt / đẹp,khỏe / năng động,tiện lợi
1,Tính từ な,Mina bài 8,6,しんせつ nghĩa là gì?,Shinsetsu nghĩa là gì?,Hỏi nghĩa tiếng Việt của: しんせつ.,tử tế,đẹp trai,sạch,rảnh
1,Tính từ な,Mina bài 8,7,げんき nghĩa là gì?,Genki nghĩa là gì?,Hỏi nghĩa tiếng Việt của: げんき.,khỏe / năng động,yên tĩnh,tiện lợi,nổi tiếng
1,Tính từ な,Mina bài 8,8,ひま nghĩa là gì?,Hima nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ひま.,rảnh,bận,vui,khó
1,Tính từ な,Mina bài 8,9,べんり nghĩa là gì?,Benri nghĩa là gì?,Hỏi nghĩa tiếng Việt của: べんり.,tiện lợi,tử tế,yên tĩnh,nhộn nhịp
1,Tính từ な,Mina bài 8,10,すてき nghĩa là gì?,Suteki nghĩa là gì?,Hỏi nghĩa tiếng Việt của: すてき.,tuyệt / đẹp,rẻ,lạnh,thấp
