group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ,Mina bài 20,1,いります,,Nghĩa là gì?,cần,tra cứu,sửa,gọi điện thoại
1,Động từ,Mina bài 20,2,しらべます,,Nghĩa là gì?,tra cứu / tìm hiểu,cần,sửa chữa,kết thúc
1,Động từ,Mina bài 20,3,なおします,,Nghĩa là gì?,sửa / chữa,tra cứu,gọi điện thoại,cần
1,Động từ,Mina bài 20,4,しゅうりします,,Nghĩa là gì?,sửa chữa,gọi điện thoại,cần,tìm hiểu
1,Động từ,Mina bài 20,5,でんわします,,Nghĩa là gì?,gọi điện thoại,sửa chữa,tra cứu,cần
1,Động từ,Mina bài 20,6,ビザが いります,,Nghĩa là gì?,cần visa,tra cứu visa,sửa visa,gọi điện về visa
1,Động từ,Mina bài 20,7,ことばを しらべます,,Nghĩa là gì?,tra cứu từ,sửa từ,gọi điện bằng từ,cần từ
1,Động từ,Mina bài 20,8,時計（とけい）を なおします,,Nghĩa là gì?,sửa đồng hồ,tra cứu đồng hồ,cần đồng hồ,gọi điện cho đồng hồ
1,Động từ,Mina bài 20,9,パソコンを しゅうりします,,Nghĩa là gì?,sửa máy tính,tra cứu máy tính,cần máy tính,gọi điện bằng máy tính
1,Động từ,Mina bài 20,10,友達（ともだち）に でんわします,,Nghĩa là gì?,gọi điện cho bạn,sửa điện thoại cho bạn,tra cứu bạn,cần bạn
