group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,1,“táo” là từ nào?,,“táo” là từ nào?,りんご,みかん,サンドイッチ,アイスクリーム
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,2,“quýt” là từ nào?,,“quýt” là từ nào?,みかん,りんご,カレーライス,サンドイッチ
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,3,“bánh sandwich” là từ nào?,,“bánh sandwich” là từ nào?,サンドイッチ,カレーライス,アイスクリーム,りんご
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,4,“cơm cà ri” là từ nào?,,“cơm cà ri” là từ nào?,カレーライス,サンドイッチ,みかん,アイスクリーム
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,5,“kem” là từ nào?,,“kem” là từ nào?,アイスクリーム,カレーライス,りんご,みかん
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,6,“tem” là từ nào?,,“tem” là từ nào?,きって,はがき,ふうとう,そくたつ
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,7,“bưu thiếp” là từ nào?,,“bưu thiếp” là từ nào?,はがき,きって,ふうとう,かきとめ
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,8,“phong bì” là từ nào?,,“phong bì” là từ nào?,ふうとう,はがき,きって,エアメール
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,9,“chuyển phát nhanh” là từ nào?,,“chuyển phát nhanh” là từ nào?,そくたつ,かきとめ,ふなびん,こうくうびん
9,Việt → Nhật / đồ ăn và bưu điện,Mina bài 11,10,“thư bảo đảm” là từ nào?,,“thư bảo đảm” là từ nào?,かきとめ,そくたつ,エアメール,ふうとう
