group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,1,Từ nào thuộc nhóm “tính từ な”?,Từ nào thuộc nhóm “tính từ な”?,しずか,大きい（おおきい）,新しい（あたらしい）,おいしい
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,2,Từ nào thuộc nhóm “tính từ い”?,Từ nào thuộc nhóm “tính từ い”?,おもしろい,きれい,しんせつ,べんり
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,3,Từ nào thuộc nhóm “màu sắc”?,Từ nào thuộc nhóm “màu sắc”?,赤い（あかい）,べんり,ゆうめい,ひま
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,4,Từ nào thuộc nhóm “địa điểm / nơi chốn”?,Từ nào thuộc nhóm “địa điểm / nơi chốn”?,ところ,とても,が,どれ
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,5,Từ nào thuộc nhóm “đời sống / học tập”?,Từ nào thuộc nhóm “đời sống / học tập”?,せいかつ,白い（しろい）,ハンサム,とても
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,6,Từ nào thuộc nhóm “câu hỏi”?,Từ nào thuộc nhóm “câu hỏi”?,どう,とても,そして,が
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,7,Từ nào thuộc nhóm “mức độ”?,Từ nào thuộc nhóm “mức độ”?,とても,どれ,どう,そして
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,8,Từ nào thuộc nhóm “liên từ”?,Từ nào thuộc nhóm “liên từ”?,そして,あまり,どんな,どれ
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,9,Từ nào thuộc nhóm “câu giao tiếp khi làm khách”?,Từ nào thuộc nhóm “câu giao tiếp khi làm khách”?,そろそろ しつれいします,食べ物（たべもの）,仕事（しごと）,青い（あおい）
18,Chọn từ cùng nhóm chủ đề,Mina bài 8,10,Từ nào thuộc nhóm “câu mời”?,Từ nào thuộc nhóm “câu mời”?,もういっぱい いかがですか,いいえ、けっこうです,あまり,が
