group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
2,Món ăn / đồ uống / thể thao,Mina bài 9,1,りょうり nghĩa là gì?,りょうり nghĩa là gì?,món ăn / nấu ăn,đồ uống,thể thao,âm nhạc
2,Món ăn / đồ uống / thể thao,Mina bài 9,2,飲み物（のみもの） nghĩa là gì?,飲み物（のみもの） nghĩa là gì?,đồ uống,món ăn,bài hát,tranh
2,Món ăn / đồ uống / thể thao,Mina bài 9,3,スポーツ nghĩa là gì?,スポーツ nghĩa là gì?,thể thao,âm nhạc,karaoke,nhạc jazz
2,Món ăn / đồ uống / thể thao,Mina bài 9,4,やきゅう nghĩa là gì?,やきゅう nghĩa là gì?,bóng chày,khiêu vũ / nhảy,âm nhạc,karaoke
2,Món ăn / đồ uống / thể thao,Mina bài 9,5,ダンス nghĩa là gì?,ダンス nghĩa là gì?,khiêu vũ / nhảy,bóng chày,nhạc cổ điển,buổi hòa nhạc
2,Món ăn / đồ uống / thể thao,Mina bài 9,6,音楽（おんがく） nghĩa là gì?,音楽（おんがく） nghĩa là gì?,âm nhạc,bài hát / ca hát,tranh,chữ
2,Món ăn / đồ uống / thể thao,Mina bài 9,7,うた nghĩa là gì?,うた nghĩa là gì?,bài hát / ca hát,âm nhạc,nhạc jazz,Kabuki
2,Món ăn / đồ uống / thể thao,Mina bài 9,8,クラシック nghĩa là gì?,クラシック nghĩa là gì?,nhạc cổ điển,nhạc jazz,karaoke,bóng chày
2,Món ăn / đồ uống / thể thao,Mina bài 9,9,ジャズ nghĩa là gì?,ジャズ nghĩa là gì?,nhạc jazz,nhạc cổ điển,buổi hòa nhạc,bài hát
2,Món ăn / đồ uống / thể thao,Mina bài 9,10,コンサート nghĩa là gì?,コンサート nghĩa là gì?,buổi hòa nhạc,karaoke,Kabuki,âm nhạc
