group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,1,Từ nào thuộc nhóm “bật / tắt”?,T no thuc nhm bt tt,Từ nào thuộc nhóm “bật / tắt”?,つけます,まがります,もちます,よびます
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,2,Từ nào thuộc nhóm “mở / đóng”?,T no thuc nhm m ng,Từ nào thuộc nhóm “mở / đóng”?,あけます,とめます,てつだいます,ふります
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,3,Từ nào thuộc nhóm “di chuyển / hướng dẫn đường”?,T no thuc nhm di chuyn hng dn ng,Từ nào thuộc nhóm “di chuyển / hướng dẫn đường”?,まがります,みせます,けします,コピーします
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,4,Từ nào thuộc nhóm “giao tiếp”?,T no thuc nhm giao tip,Từ nào thuộc nhóm “giao tiếp”?,話します（はなします）,ふります,しめます,とめます
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,5,Từ nào thuộc nhóm “yêu cầu hỗ trợ”?,T no thuc nhm yu cu h tr,Từ nào thuộc nhóm “yêu cầu hỗ trợ”?,てつだいます,さとう,地図（ちず）,おつり
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,6,Từ nào thuộc nhóm “thông tin cá nhân”?,T no thuc nhm thng tin c nhn,Từ nào thuộc nhóm “thông tin cá nhân”?,住所（じゅうしょ）,エアコン,しお,さとう
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,7,Từ nào thuộc nhóm “gia vị”?,T no thuc nhm gia v,Từ nào thuộc nhóm “gia vị”?,しお,パスポート,地図（ちず）,おつり
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,8,Từ nào thuộc nhóm “hướng”?,T no thuc nhm hng,Từ nào thuộc nhóm “hướng”?,右（みぎ）,名前（なまえ）,さとう,また
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,9,Từ nào thuộc nhóm “thời điểm”?,T no thuc nhm thi im,Từ nào thuộc nhóm “thời điểm”?,あとで,右（みぎ）,しお,パスポート
14,Chọn từ cùng nhóm chủ đề,Mina bài 14,10,Từ nào thuộc nhóm “thanh toán”?,T no thuc nhm thanh ton,Từ nào thuộc nhóm “thanh toán”?,おつり,ゆっくり,まっすぐ,さあ
