group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,1,駅（えき）まで＿＿＿ 行きます（いきます）。,,歩いて（あるいて）,回して（まわして）,引いて（ひいて）,さわって
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,2,道（みち）＿＿＿ わたります。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,3,こうさてん＿＿＿ 右（みぎ）へ まがります。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,4,しんごう＿＿＿ わたります。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,5,角（かど）＿＿＿ 左（ひだり）へ まがります。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,6,はし＿＿＿ わたります。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,7,ちゅうしゃじょう＿＿＿ 車（くるま）が あります。,,に,を,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,8,たてもの＿＿＿ 右（みぎ）に あります。,,の,を,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,9,この 道（みち）＿＿＿ まっすぐ 行って（いって）ください。,,を,に,で,が
19,Chọn trợ từ / cụm phù hợp / đường đi,Mina bài 23,10,つぎの 角（かど）＿＿＿ 左（ひだり）へ まがってください。,,を,に,で,が ---
