group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
3,Người / quan hệ,Mina bài 5,1,人（ひと） nghĩa là gì?,人（ひと）,người,bạn bè,gia đình,một mình
3,Người / quan hệ,Mina bài 5,2,ともだち nghĩa là gì?,ともだち,bạn bè,người,gia đình,cô ấy
3,Người / quan hệ,Mina bài 5,3,かれ nghĩa là gì?,かれ,anh ấy / bạn trai,cô ấy / bạn gái,bạn bè,gia đình
3,Người / quan hệ,Mina bài 5,4,かのじょ nghĩa là gì?,かのじょ,cô ấy / bạn gái,anh ấy / bạn trai,người,một mình
3,Người / quan hệ,Mina bài 5,5,かぞく nghĩa là gì?,かぞく,gia đình,bạn bè,người,cô ấy
3,Người / quan hệ,Mina bài 5,6,ひとりで nghĩa là gì?,ひとりで,một mình,cùng bạn bè,cùng gia đình,người kia
3,Người / quan hệ,Mina bài 5,7,ともだちと 行きます（いきます） nghĩa là gì?,ともだちと 行きます（いきます）,đi cùng bạn bè,đi một mình,đến cùng gia đình,về cùng cô ấy
3,Người / quan hệ,Mina bài 5,8,かぞくと 来ます（きます） nghĩa là gì?,かぞくと 来ます（きます）,đến cùng gia đình,đi một mình,về cùng bạn bè,đi bộ cùng người kia
3,Người / quan hệ,Mina bài 5,9,ひとりで かえります nghĩa là gì?,ひとりで かえります,về một mình,đến cùng bạn bè,đi cùng gia đình,đi bộ cùng cô ấy
3,Người / quan hệ,Mina bài 5,10,かれは 学校（がっこう）へ 行きます（いきます） nghĩa là gì?,かれは 学校（がっこう）へ 行きます（いきます）,Anh ấy đi đến trường.,Cô ấy đến siêu thị.,Bạn bè về nhà.,Gia đình đi nhà ga.
