group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ,Mina bài 7,1,きります,kirimasu,Nghĩa là gì?,gửi,cắt,nhận,mượn
1,Động từ,Mina bài 7,2,おくります,okurimasu,Nghĩa là gì?,gửi,cho / tặng,mượn,học
1,Động từ,Mina bài 7,3,あげます,agemasu,Nghĩa là gì?,nhận,cho / tặng,mượn,gọi điện thoại
1,Động từ,Mina bài 7,4,もらいます,moraimasu,Nghĩa là gì?,cho / tặng,nhận,cho mượn,dạy
1,Động từ,Mina bài 7,5,かします,kashimasu,Nghĩa là gì?,mượn,cho mượn,nhận,học
1,Động từ,Mina bài 7,6,かります,karimasu,Nghĩa là gì?,cho mượn,mượn,gửi,cắt
1,Động từ,Mina bài 7,7,おしえます,oshiemasu,Nghĩa là gì?,học,dạy / chỉ cho biết,nhận,gọi điện thoại
1,Động từ,Mina bài 7,8,ならいます,naraimasu,Nghĩa là gì?,học,dạy,gửi,cho mượn
1,Động từ,Mina bài 7,9,かけます,kakemasu,Nghĩa là gì?,gọi điện thoại,cắt,gửi,nhận
1,Động từ,Mina bài 7,10,手（て）,te,Nghĩa là gì?,tay,giấy,hoa,tiền
