group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
6,Việt → Nhật / động từ,Mina bài 15,1,“đứng” là từ nào?,“đứng” l à t ừ n ào?,“đứng” là từ nào?,たちます,すわります,つかいます,おきます
6,Việt → Nhật / động từ,Mina bài 15,2,“ngồi” là từ nào?,“ng ồi” l à t ừ n ào?,“ngồi” là từ nào?,すわります,たちます,うります,けんきゅうします
6,Việt → Nhật / động từ,Mina bài 15,3,“dùng / sử dụng” là từ nào?,“d ùng / s ử d ụng” l à t ừ n ào?,“dùng / sử dụng” là từ nào?,つかいます,おきます,つくります,うります
6,Việt → Nhật / động từ,Mina bài 15,4,“đặt / để” là từ nào?,“đặt / để” l à t ừ n ào?,“đặt / để” là từ nào?,おきます,つかいます,しります,すみます
6,Việt → Nhật / động từ,Mina bài 15,5,“làm / chế tạo” là từ nào?,“l àm / ch ế t ạo” l à t ừ n ào?,“làm / chế tạo” là từ nào?,つくります,うります,けんきゅうします,おもいだします
6,Việt → Nhật / động từ,Mina bài 15,6,“bán” là từ nào?,“b án” l à t ừ n ào?,“bán” là từ nào?,うります,つくります,つかいます,おきます
6,Việt → Nhật / động từ,Mina bài 15,7,“nghiên cứu” là từ nào?,“nghi ên c ứu” l à t ừ n ào?,“nghiên cứu” là từ nào?,けんきゅうします,おもいだします,しります,すみます
6,Việt → Nhật / động từ,Mina bài 15,8,“nhớ ra” là từ nào?,“nh ớ ra” l à t ừ n ào?,“nhớ ra” là từ nào?,おもいだします,しります,しっています,すんでいます
6,Việt → Nhật / động từ,Mina bài 15,9,“biết” là từ nào?,“bi ết” l à t ừ n ào?,“biết” là từ nào?,しっています,しりません,すんでいます,あります
6,Việt → Nhật / động từ,Mina bài 15,10,“không biết” là từ nào?,“kh ông bi ết” l à t ừ n ào?,“không biết” là từ nào?,しりません,しっています,すみます,います
