group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
11,Điền vào câu / hội thoại,Mina bài 19,1,＿＿＿ですね。,＿＿＿ですね。,Chọn đáp án phù hợp.,しばらく,いちど,でも,むり
11,Điền vào câu / hội thoại,Mina bài 19,2,山田（やまだ）さん、＿＿＿。,山田（やまだ）さん、＿＿＿。,Chọn đáp án phù hợp.,かわりましたね,かんぱい,いちども,だんだん
11,Điền vào câu / hội thoại,Mina bài 19,3,A: おげんきですか。B: はい、＿＿＿。,A: ogenki desu ka。B: はい、＿＿＿。,Chọn đáp án phù hợp.,おかげさまで,かんぱい,むりです,いちどもです
11,Điền vào câu / hội thoại,Mina bài 19,4,A: きょうは ひまですか。B: ＿＿＿。,A: きょうは himaですか。B: ＿＿＿。,Chọn đáp án phù hợp.,そうですね,かんぱい,しばらくですね,かわりましたね
11,Điền vào câu / hội thoại,Mina bài 19,5,＿＿＿、かんぱい。,＿＿＿、kanpai。,Chọn đáp án phù hợp.,じゃ,いちども,もうすぐ,だんだん
11,Điền vào câu / hội thoại,Mina bài 19,6,富士山（ふじさん）に＿＿＿ のぼりました。,fujisan（fujisan）に＿＿＿ のぼりました。,Chọn đáp án phù hợp.,いちど,でも,むり,もうすぐ
11,Điền vào câu / hội thoại,Mina bài 19,7,富士山（ふじさん）に＿＿＿ のぼったことが ありません。,fujisan（fujisan）に＿＿＿ のぼったことが ありません。,Chọn đáp án phù hợp.,いちども,いちど,だんだん,もうすぐ
11,Điền vào câu / hội thoại,Mina bài 19,8,しゅうまつは＿＿＿ しました。,しゅうまつは＿＿＿ しました。,Chọn đáp án phù hợp.,いろいろ,いちども,でも,もうすぐ
11,Điền vào câu / hội thoại,Mina bài 19,9,ゴルフは すきです。＿＿＿、すもうは きらいです。,gorufuは すきです。＿＿＿、sumouは きらいです。,Chọn đáp án phù hợp.,でも,いちど,だんだん,いろいろ
11,Điền vào câu / hội thoại,Mina bài 19,10,からだの ちょうしは＿＿＿ですか。,karadaの choushiは＿＿＿ですか。,Chọn đáp án phù hợp.,どう,でも,いちど,かんぱい
