group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
5,Hướng đi,Mina bài 14,1,まっすぐ nghĩa là gì?,まっすぐ nghĩa là gì?,thẳng,bên phải,bên trái,rẽ
5,Hướng đi,Mina bài 14,2,右（みぎ） nghĩa là gì?,右（みぎ） nghĩa là gì?,bên phải,bên trái,thẳng,sau đó
5,Hướng đi,Mina bài 14,3,左（ひだり） nghĩa là gì?,左（ひだり） nghĩa là gì?,bên trái,bên phải,thẳng,lại nữa
5,Hướng đi,Mina bài 14,4,右（みぎ）へ まがります nghĩa là gì?,右（みぎ）へ まがります nghĩa là gì?,rẽ phải,rẽ trái,đi thẳng,dừng lại
5,Hướng đi,Mina bài 14,5,左（ひだり）へ まがります nghĩa là gì?,左（ひだり）へ まがります nghĩa là gì?,rẽ trái,rẽ phải,đi thẳng,chờ
5,Hướng đi,Mina bài 14,6,まっすぐ 行きます（いきます） nghĩa là gì?,まっすぐ 行きます（いきます） nghĩa là gì?,đi thẳng,rẽ phải,rẽ trái,dừng lại
5,Hướng đi,Mina bài 14,7,ここで とめます nghĩa là gì?,ここで とめます nghĩa là gì?,dừng / đỗ ở đây,rẽ ở đây,mở ở đây,bật ở đây
5,Hướng đi,Mina bài 14,8,すぐ 行きます（いきます） nghĩa là gì?,すぐ 行きます（いきます） nghĩa là gì?,đi ngay,đi chậm,đi sau,đi lại
5,Hướng đi,Mina bài 14,9,ゆっくり 話します（はなします） nghĩa là gì?,ゆっくり 話します（はなします） nghĩa là gì?,nói chậm,nói ngay,nói lại,nói sau
5,Hướng đi,Mina bài 14,10,あとで 電話（でんわ）します nghĩa là gì?,あとで 電話（でんわ）します nghĩa là gì?,lát nữa gọi điện,gọi ngay,gọi lại ngay,gọi chậm
