group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Việt → Nhật / ý kiến,Mina bài 21,1,“nghĩ” là từ nào?,“nghĩ” là từ nào?,思います（おもいます）,言います（いいます）,足ります（たります）,勝ちます（かちます）
6,Việt → Nhật / ý kiến,Mina bài 21,2,“nói” là từ nào?,“nói” là từ nào?,言います（いいます）,思います（おもいます）,負けます（まけます）,やめます
6,Việt → Nhật / ý kiến,Mina bài 21,3,“ý kiến” là từ nào?,“ý kiến” là từ nào?,意見（いけん）,話（はなし）,本当（ほんとう）,うそ
6,Việt → Nhật / ý kiến,Mina bài 21,4,“câu chuyện” là từ nào?,“câu chuyện” là từ nào?,話（はなし）,意見（いけん）,ニュース,試合（しあい）
6,Việt → Nhật / ý kiến,Mina bài 21,5,“thật” là từ nào?,“thật” là từ nào?,本当（ほんとう）,うそ,むだ,不便（ふべん）
6,Việt → Nhật / ý kiến,Mina bài 21,6,“nói dối / lời nói dối” là từ nào?,“nói dối / lời nói dối” là từ nào?,うそ,本当（ほんとう）,もちろん,たぶん
6,Việt → Nhật / ý kiến,Mina bài 21,7,“thật sự” là từ nào?,“thật sự” là từ nào?,本当に（ほんとうに）,最近（さいきん）,そんなに,きっと
6,Việt → Nhật / ý kiến,Mina bài 21,8,“về / liên quan đến” là cụm nào?,“về / liên quan đến” là cụm nào?,〜について,〜までに,〜から,〜だけ
6,Việt → Nhật / ý kiến,Mina bài 21,9,“Bạn nghĩ thế nào?” là câu nào?,“Bạn nghĩ thế nào?” là câu nào?,どう思いますか（どうおもいますか）,どうですか,どうしましたか,どうしてですか
6,Việt → Nhật / ý kiến,Mina bài 21,10,“Tôi cũng nghĩ vậy” là câu nào?,“Tôi cũng nghĩ vậy” là câu nào?,私（わたし）もそう思います（おもいます）,私（わたし）はそう思いません（おもいません）,私（わたし）もそう言います（いいます）,私（わたし）は帰ります（かえります）
