group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
2,Âm đơn さ〜と,Âm đơn,11,さ,sa,sa,chi,sa,shi,ta
2,Âm đơn さ〜と,Âm đơn,12,し,shi,shi,shi,si,chi,tsu
2,Âm đơn さ〜と,Âm đơn,13,su,su,su,す,せ,そ,し
2,Âm đơn さ〜と,Âm đơn,14,せ,se,se,se,sa,so,su
2,Âm đơn さ〜と,Âm đơn,15,so,so,so,し,そ,て,ん
2,Âm đơn さ〜と,Âm đơn,16,た,ta,ta,ta,na,ha,ma
2,Âm đơn さ〜と,Âm đơn,17,ち,chi,chi,sa,chi,tsu,shi
2,Âm đơn さ〜と,Âm đơn,18,tsu,tsu,tsu,つ,し,う,く
2,Âm đơn さ〜と,Âm đơn,19,て,te,te,to,te,ta,se
2,Âm đơn さ〜と,Âm đơn,20,to,to,to,て,と,こ,に
