group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,1,“món sukiyaki” là từ nào?,“món sukiyaki” là từ nào?,すきやき,さしみ,すし,てんぷら
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,2,“sashimi” là từ nào?,“sashimi” là từ nào?,さしみ,すし,てんぷら,すきやき
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,3,“sushi” là từ nào?,“sushi” là từ nào?,すし,さしみ,すきやき,てんぷら
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,4,“tempura” là từ nào?,“tempura” là từ nào?,てんぷら,すし,さしみ,すきやき
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,5,“nghệ thuật cắm hoa” là từ nào?,“nghệ thuật cắm hoa” là từ nào?,いけばな,もみじ,まつり,パーティー
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,6,“cái nào / bên nào trong 2” là từ nào?,“cái nào / bên nào trong 2” là từ nào?,どちら,どちらも,ずっと,はじめて
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,7,“cả hai đều” là từ nào?,“cả hai đều” là từ nào?,どちらも,どちら,でも,ただいま
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,8,“hơn nhiều / suốt” là từ nào?,“hơn nhiều / suốt” là từ nào?,ずっと,はじめて,どちらも,でも
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,9,“lần đầu tiên” là từ nào?,“lần đầu tiên” là từ nào?,はじめて,ずっと,ただいま,おかえりなさい
9,Việt → Nhật / món ăn và câu nói,Mina bài 12,10,“nhưng” là từ nào?,“nhưng” là từ nào?,でも,どちらも,ずっと,はじめて
