group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
2,Đồ vật trong nhà,Mina bài 10,1,ぞう nghĩa là gì?,ぞう nghĩa là gì?,voi,gấu trúc,chó,mèo
2,Đồ vật trong nhà,Mina bài 10,2,木（き） nghĩa là gì?,木（き） nghĩa là gì?,cây,hộp,pin,công tắc
2,Đồ vật trong nhà,Mina bài 10,3,もの nghĩa là gì?,もの nghĩa là gì?,đồ vật,cây,hộp,cửa
2,Đồ vật trong nhà,Mina bài 10,4,でんち nghĩa là gì?,でんち nghĩa là gì?,pin,công tắc,tủ lạnh,kệ
2,Đồ vật trong nhà,Mina bài 10,5,はこ nghĩa là gì?,はこ nghĩa là gì?,hộp,pin,giường,bàn
2,Đồ vật trong nhà,Mina bài 10,6,スイッチ nghĩa là gì?,スイッチ nghĩa là gì?,công tắc,pin,tủ lạnh,cửa sổ
2,Đồ vật trong nhà,Mina bài 10,7,れいぞうこ nghĩa là gì?,れいぞうこ nghĩa là gì?,tủ lạnh,kệ,giường,cửa
2,Đồ vật trong nhà,Mina bài 10,8,テーブル nghĩa là gì?,テーブル nghĩa là gì?,bàn,giường,kệ,cửa sổ
2,Đồ vật trong nhà,Mina bài 10,9,ベッド nghĩa là gì?,ベッド nghĩa là gì?,giường,bàn,kệ,tủ lạnh
2,Đồ vật trong nhà,Mina bài 10,10,たな nghĩa là gì?,たな nghĩa là gì?,kệ,hộp,bàn,giường
