group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,1,富士山（ふじさん）に いちど＿＿＿ のぼったことが ありません。,Chọn đáp án phù hợp.,も,を,に,で
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,2,すもうは 見た（みた）ことが＿＿＿。,Chọn đáp án phù hợp.,あります,います,なります,のぼります
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,3,パチンコは いちども したことが＿＿＿。,Chọn đáp án phù hợp.,ありません,あります,なります,とまります
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,4,からだの ちょうしは どう＿＿＿。,Chọn đáp án phù hợp.,ですか,ますか,ください,でした
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,5,きょうは ねむい＿＿＿。,Chọn đáp án phù hợp.,です,ます,ください,でした
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,6,この まちは にぎやか＿＿＿。,Chọn đáp án phù hợp.,です,ます,ください,でした
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,7,しばらく＿＿＿。,Chọn đáp án phù hợp.,ですね,ますね,ください,でした
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,8,おかげ＿＿＿、げんきです。,Chọn đáp án phù hợp.,さまで,ですね,でも,に
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,9,じゃ、＿＿＿。,Chọn đáp án phù hợp.,かんぱい,しばらく,かわりました,ねむい
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 19,10,ゴルフは すきです。＿＿＿、すもうは あまり すきじゃありません。,Chọn đáp án phù hợp.,でも,だんだん,もうすぐ,いちども
