group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,1,Từ nào thuộc nhóm “việc nhà”?,Chọn đáp án phù hợp.,そうじします,ゴルフ,すもう,かんぱい
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,2,Từ nào thuộc nhóm “luyện tập / thể thao”?,Chọn đáp án phù hợp.,れんしゅうします,しばらくですね,おかげさまで,ケーキ
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,3,Từ nào thuộc nhóm “tính từ sức mạnh”?,Chọn đáp án phù hợp.,強い（つよい）,きれい,べんり,ゆうめい
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,4,Từ nào thuộc nhóm “tình trạng sức khỏe”?,Chọn đáp án phù hợp.,ちょうし,パチンコ,ケーキ,かんぱい
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,5,Từ nào thuộc nhóm “môn thể thao”?,Chọn đáp án phù hợp.,ゴルフ,おちゃ,ケーキ,日（ひ）
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,6,Từ nào thuộc nhóm “đồ ăn / đồ uống”?,Chọn đáp án phù hợp.,ケーキ,富士山（ふじさん）,やまださん,だんだん
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,7,Từ nào thuộc nhóm “địa danh / thiên nhiên”?,Chọn đáp án phù hợp.,富士山（ふじさん）,たなかさん,そうですね,ねむい
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,8,Từ nào thuộc nhóm “trạng từ thay đổi”?,Chọn đáp án phù hợp.,だんだん,ゴルフ,きれい,おちゃ
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,9,Từ nào thuộc nhóm “phủ định trải nghiệm”?,Chọn đáp án phù hợp.,いちども,いちど,もうすぐ,だんだん
14,Chọn từ cùng nhóm chủ đề,Mina bài 19,10,Từ nào thuộc nhóm “câu chào lâu ngày”?,Chọn đáp án phù hợp.,しばらくですね,かんぱい,ケーキ,むり
