group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
7,Thành phố,Mina bài 4,1,ニューヨーク nghĩa là gì?,Nyuuyooku nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,New York,London,Bangkok,Bắc Kinh
7,Thành phố,Mina bài 4,2,ペキン nghĩa là gì?,Pekin nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Bắc Kinh,New York,London,Los Angeles
7,Thành phố,Mina bài 4,3,ロンドン nghĩa là gì?,Rondon nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,London,Bangkok,Bắc Kinh,New York
7,Thành phố,Mina bài 4,4,バンコク nghĩa là gì?,Bankoku nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Bangkok,London,Los Angeles,Bắc Kinh
7,Thành phố,Mina bài 4,5,ロサンゼルス nghĩa là gì?,Rosanzerusu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Los Angeles,New York,Bangkok,London
7,Thành phố,Mina bài 4,6,ペキンは いま なんじですか nghĩa là gì?,Pekinwa ima nanjidesu ka nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Bắc Kinh bây giờ là mấy giờ?,London bây giờ là mấy giờ?,Bangkok hôm nay là thứ mấy?,New York ngày mai nghỉ không?
7,Thành phố,Mina bài 4,7,ロンドンは ごぜん 8じです nghĩa là gì?,Rondonwa gozen hachi-jidesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,London là 8 giờ sáng,London là 8 giờ chiều,London là 8 giờ rưỡi,London là 8 phút
7,Thành phố,Mina bài 4,8,ニューヨークは ごご 3じです nghĩa là gì?,Nyuuyookuwa gogo san-jidesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,New York là 3 giờ chiều,New York là 3 giờ sáng,New York là 3 phút,New York là thứ Ba
7,Thành phố,Mina bài 4,9,バンコクは きょう あついです nghĩa là gì?,Bankokuwa kyou atsuidesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Bangkok hôm nay nóng,Bangkok hôm qua nghỉ,Bangkok ngày mai lạnh,Bangkok bây giờ 3 giờ
7,Thành phố,Mina bài 4,10,ロサンゼルスは あしたです nghĩa là gì?,Rosanzerusuwa ashitadesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Los Angeles là ngày mai,Los Angeles là hôm qua,Los Angeles là thứ Hai,Los Angeles là 5 giờ
