group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
3,Âm đơn な〜ほ,Âm đơn,21,な,na,na,na,ma,ha,ta
3,Âm đơn な〜ほ,Âm đơn,22,ni,ni,ni,に,い,り,こ
3,Âm đơn な〜ほ,Âm đơn,23,ぬ,nu,nu,me,nu,ne,mu
3,Âm đơn な〜ほ,Âm đơn,24,ne,ne,ne,わ,ね,れ,め
3,Âm đơn な〜ほ,Âm đơn,25,の,no,no,no,nu,mo,ho
3,Âm đơn な〜ほ,Âm đơn,26,は,ha,ha,ha,ho,ba,pa
3,Âm đơn な〜ほ,Âm đơn,27,hi,hi,hi,ひ,し,い,り
3,Âm đơn な〜ほ,Âm đơn,28,ふ,fu,fu,fu,hu,bu,pu
3,Âm đơn な〜ほ,Âm đơn,29,he,he,he,へ,て,そ,く
3,Âm đơn な〜ほ,Âm đơn,30,ほ,ho,ho,ha,ho,bo,po
