group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
7,Việt → Nhật / đánh giá,Mina bài 21,1,“Tôi không nghĩ vậy” là câu nào?,“Tôi không nghĩ vậy” là câu nào?,私（わたし）はそう思いません（おもいません）,私（わたし）もそう思います（おもいます）,私（わたし）はそう言います（いいます）,私（わたし）はそうです
7,Việt → Nhật / đánh giá,Mina bài 21,2,“đủ” là từ nào?,“đủ” là từ nào?,足ります（たります）,役に立ちます（やくにたちます）,むだ,不便（ふべん）
7,Việt → Nhật / đánh giá,Mina bài 21,3,“có ích” là từ nào?,“có ích” là từ nào?,役に立ちます（やくにたちます）,足ります（たります）,むだ,仕方がありません（しかたがありません）
7,Việt → Nhật / đánh giá,Mina bài 21,4,“lãng phí / vô ích” là từ nào?,“lãng phí / vô ích” là từ nào?,むだ,役に立ちます（やくにたちます）,不便（ふべん）,もちろん
7,Việt → Nhật / đánh giá,Mina bài 21,5,“bất tiện” là từ nào?,“bất tiện” là từ nào?,不便（ふべん）,便利（べんり）,むだ,すごい
7,Việt → Nhật / đánh giá,Mina bài 21,6,“tuyệt vời / ghê” là từ nào?,“tuyệt vời / ghê” là từ nào?,すごい,不便（ふべん）,むだ,そんなに
7,Việt → Nhật / đánh giá,Mina bài 21,7,“không còn cách nào khác” là câu nào?,“không còn cách nào khác” là câu nào?,仕方がありません（しかたがありません）,もちろん,たぶん,どうですか
7,Việt → Nhật / đánh giá,Mina bài 21,8,“tất nhiên” là từ nào?,“tất nhiên” là từ nào?,もちろん,たぶん,きっと,最近（さいきん）
7,Việt → Nhật / đánh giá,Mina bài 21,9,“có lẽ” là từ nào?,“có lẽ” là từ nào?,たぶん,きっと,もちろん,本当に（ほんとうに）
7,Việt → Nhật / đánh giá,Mina bài 21,10,“chắc chắn / nhất định” là từ nào?,“chắc chắn / nhất định” là từ nào?,きっと,たぶん,そんなに,最近（さいきん）
