group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
10,Âm ngắt và trường âm,Đặc biệt,91,がっこう,gakkou,gakkou,gakou,gankou,gaakou
10,Âm ngắt và trường âm,Đặc biệt,92,きって,kitte,kitte,kite,kinte,kiite
10,Âm ngắt và trường âm,Đặc biệt,93,ほん,hon,hon,hoon,hot,ho
10,Âm ngắt và trường âm,Đặc biệt,94,せんせい,sensei,sensei,sesei,sessei,seesei
10,Âm ngắt và trường âm,Đặc biệt,95,おばあさん,obaasan,obaasan,obasan,obassan,obansan
10,Âm ngắt và trường âm,Đặc biệt,96,おにいさん,oniisan,oniisan,onisan,onnissan,ojiisan
10,Âm ngắt và trường âm,Đặc biệt,97,gakkou,gakkou,がっこう,がこう,がんこう,があこう
10,Âm ngắt và trường âm,Đặc biệt,98,kitte,kitte,きって,きて,きんて,きいて
10,Âm ngắt và trường âm,Đặc biệt,99,sensei,sensei,せんせい,せせい,せっせい,せいせい
10,Âm ngắt và trường âm,Đặc biệt,100,obaasan,obaasan,おばあさん,おばさん,おばんさん,おばっさん
