group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,1,“văn phòng” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,じむしょ,かいぎしつ,きょうしつ,しょくどう
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,2,“phòng họp” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,かいぎしつ,じむしょ,ロビー,へや
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,3,“quầy tiếp tân” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,うけつけ,うりば,しょくどう,かいだん
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,4,“sảnh” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,ロビー,へや,じむしょ,ちか
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,5,“phòng” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,へや,ロビー,しょくどう,かいしゃ
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,6,“nhà vệ sinh” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,トイレ,かいだん,エレベーター,エスカレーター
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,7,“cầu thang” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,かいだん,エレベーター,エスカレーター,ちか
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,8,“thang máy” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,エレベーター,エスカレーター,かいだん,うけつけ
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,9,“thang cuốn” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,エスカレーター,エレベーター,かいだん,ロビー
7,Việt → Nhật / địa điểm trong tòa nhà,Mina bài 3,10,“tầng hầm” là từ nào?,,Chọn từ tiếng Nhật phù hợp.,ちか,なんがい,〜かい,うりば
