group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
5,Lời nói lịch sự,Mina bài 2,1,あのう nghĩa là gì?,Hỏi nghĩa tiếng Việt của: あのう,à... / ừm...,xin mời,cảm ơn,đúng vậy
5,Lời nói lịch sự,Mina bài 2,2,ほんの きもちです nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ほんの きもちです,Chỉ là chút lòng thành,Chính tôi mới mong được giúp đỡ,Từ nay mong được giúp đỡ,Vậy à
5,Lời nói lịch sự,Mina bài 2,3,どうぞ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どうぞ,xin mời / xin nhận,cảm ơn,không phải,vậy à
5,Lời nói lịch sự,Mina bài 2,4,どうも nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どうも,cảm ơn / rất,xin lỗi,cái gì,đúng vậy
5,Lời nói lịch sự,Mina bài 2,5,ありがとうございます nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ありがとうございます,cảm ơn,xin mời,không phải,vậy à
5,Lời nói lịch sự,Mina bài 2,6,そうです nghĩa là gì?,Hỏi nghĩa tiếng Việt của: そうです,đúng vậy,không phải,vậy à,cảm ơn
5,Lời nói lịch sự,Mina bài 2,7,これから おせわに なります nghĩa là gì?,Hỏi nghĩa tiếng Việt của: これから おせわに なります,Từ nay mong được giúp đỡ,Chỉ là chút lòng thành,Chính tôi mới mong được giúp đỡ,Xin mời
5,Lời nói lịch sự,Mina bài 2,8,こちらこそ よろしく nghĩa là gì?,Hỏi nghĩa tiếng Việt của: こちらこそ よろしく,Chính tôi mới mong được giúp đỡ,Từ nay mong được giúp đỡ,Chỉ là chút lòng thành,Không phải
5,Lời nói lịch sự,Mina bài 2,9,あのう、これは なんですか。 nghĩa là gì?,Hỏi nghĩa tiếng Việt của: あのう、これは なんですか。,"À..., cái này là cái gì?",Cái đó là sách phải không?,Đây là chút lòng thành.,Cảm ơn rất nhiều.
5,Lời nói lịch sự,Mina bài 2,10,どうぞ。ほんの きもちです。 nghĩa là gì?,Hỏi nghĩa tiếng Việt của: どうぞ。ほんの きもちです。,Xin nhận. Chỉ là chút lòng thành.,Vậy à. Không phải.,Đây là sách.,Cảm ơn rất nhiều.
