group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Việt → Nhật / danh từ,Mina bài 18,1,“trưởng phòng” là từ nào?,Chọn từ tiếng Nhật cho “trưởng phòng”.,かちょう,ぶちょう,しゃちょう,かいしゃいん
6,Việt → Nhật / danh từ,Mina bài 18,2,“trưởng bộ phận” là từ nào?,Chọn từ tiếng Nhật cho “trưởng bộ phận”.,ぶちょう,かちょう,しゃちょう,せんせい
6,Việt → Nhật / danh từ,Mina bài 18,3,“giám đốc / chủ tịch công ty” là từ nào?,Chọn từ tiếng Nhật cho “giám đốc / chủ tịch công ty”.,しゃちょう,ぶちょう,かちょう,しゃいん
6,Việt → Nhật / danh từ,Mina bài 18,4,“động vật” là từ nào?,Chọn từ tiếng Nhật cho “động vật”.,どうぶつ,うま,ぼくじょう,しゅみ
6,Việt → Nhật / danh từ,Mina bài 18,5,“ngựa” là từ nào?,Chọn từ tiếng Nhật cho “ngựa”.,うま,どうぶつ,ぼくじょう,ピアノ
6,Việt → Nhật / danh từ,Mina bài 18,6,“nông trại / trang trại” là từ nào?,Chọn từ tiếng Nhật cho “nông trại / trang trại”.,ぼくじょう,どうぶつ,うま,かいしゃ
6,Việt → Nhật / danh từ,Mina bài 18,7,“đàn piano” là từ nào?,Chọn từ tiếng Nhật cho “đàn piano”.,ピアノ,インターネット,げんきん,メートル
6,Việt → Nhật / danh từ,Mina bài 18,8,“internet” là từ nào?,Chọn từ tiếng Nhật cho “internet”.,インターネット,ピアノ,にっき,おいのり
6,Việt → Nhật / danh từ,Mina bài 18,9,“tiền mặt” là từ nào?,Chọn từ tiếng Nhật cho “tiền mặt”.,げんきん,メートル,しゅみ,にっき
6,Việt → Nhật / danh từ,Mina bài 18,10,“mét” là từ nào?,Chọn từ tiếng Nhật cho “mét”.,メートル,げんきん,インターネット,ピアノ
