group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
13,Điền vào câu / gia đình,Mina bài 11,1,わたしは きょうだいが 3＿＿＿ います。,わたしは きょうだいが 3＿＿＿ います。,にん,つ,まい,だい
13,Điền vào câu / gia đình,Mina bài 11,2,わたしは あにが＿＿＿ います。,わたしは あにが＿＿＿ います。,ひとり,ひとつ,いちまい,いちだい
13,Điền vào câu / gia đình,Mina bài 11,3,わたしは いもうとが＿＿＿ います。,わたしは いもうとが＿＿＿ います。,ふたり,ふたつ,にまい,にだい
13,Điền vào câu / gia đình,Mina bài 11,4,りょうしんは がいこくに＿＿＿。,りょうしんは がいこくに＿＿＿。,います,あります,かかります,やすみます
13,Điền vào câu / gia đình,Mina bài 11,5,あには 会社（かいしゃ）を＿＿＿。,あには 会社（かいしゃ）を＿＿＿。,やすみます,あります,います,かかります
13,Điền vào câu / gia đình,Mina bài 11,6,おにいさんは どこに＿＿＿。,おにいさんは どこに＿＿＿。,いますか,ありますか,かかりますか,やすみますか
13,Điền vào câu / gia đình,Mina bài 11,7,りょうしんは うちに＿＿＿。,りょうしんは うちに＿＿＿。,います,あります,かかります,ぜんぶで
13,Điền vào câu / gia đình,Mina bài 11,8,サンドイッチは ひとつ＿＿＿ あります。,サンドイッチは ひとつ＿＿＿ あります。,だけ,ぐらい,ぜんぶで,みんな
13,Điền vào câu / gia đình,Mina bài 11,9,みんなで 5人（ごにん）＿＿＿。,みんなで 5人（ごにん）＿＿＿。,です,あります,かかります,やすみます
13,Điền vào câu / gia đình,Mina bài 11,10,こどもは 何人（なんにん）＿＿＿。,こどもは 何人（なんにん）＿＿＿。,いますか,ありますか,かかりますか,やすみますか
