group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
7,Việt → Nhật / động từ,Mina bài 7,1,“cắt” là từ nào?,“cắt” là từ nào?,cắt,きります,おくります,あげます,かります
7,Việt → Nhật / động từ,Mina bài 7,2,“gửi” là từ nào?,“gửi” là từ nào?,gửi,おくります,きります,もらいます,ならいます
7,Việt → Nhật / động từ,Mina bài 7,3,“cho / tặng” là từ nào?,“cho / tặng” là từ nào?,cho / tặng,あげます,もらいます,かします,かります
7,Việt → Nhật / động từ,Mina bài 7,4,“nhận” là từ nào?,“nhận” là từ nào?,nhận,もらいます,あげます,おくります,おしえます
7,Việt → Nhật / động từ,Mina bài 7,5,“cho mượn” là từ nào?,“cho mượn” là từ nào?,cho mượn,かします,かります,もらいます,ならいます
7,Việt → Nhật / động từ,Mina bài 7,6,“mượn” là từ nào?,“mượn” là từ nào?,mượn,かります,かします,あげます,おくります
7,Việt → Nhật / động từ,Mina bài 7,7,“dạy / chỉ cho biết” là từ nào?,“dạy / chỉ cho biết” là từ nào?,dạy / chỉ cho biết,おしえます,ならいます,かします,かけます
7,Việt → Nhật / động từ,Mina bài 7,8,“học” là từ nào?,“học” là từ nào?,học,ならいます,おしえます,きります,もらいます
7,Việt → Nhật / động từ,Mina bài 7,9,“gọi điện thoại” là từ nào?,“gọi điện thoại” là từ nào?,gọi điện thoại,かけます,おくります,きります,かります
7,Việt → Nhật / động từ,Mina bài 7,10,“tay” là từ nào?,“tay” là từ nào?,tay,手（て）,はし,かみ,はな
