group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
5,Âm đơn ラ〜ン,Âm đơn,41,ル,ru,ru,ru,re,ro,ra
5,Âm đơn ラ〜ン,Âm đơn,42,レ,re,re,re,ru,ra,ro
5,Âm đơn ラ〜ン,Âm đơn,43,ロ,ro,ro,ro,ra,ru,re
5,Âm đơn ラ〜ン,Âm đơn,44,ワ,wa,wa,wa,u,wo,ra
5,Âm đơn ラ〜ン,Âm đơn,45,ヲ,wo,wo,wo,wa,o,u
5,Âm đơn ラ〜ン,Âm đơn,46,ン,n,n,n,so,no,nu
5,Âm đơn ラ〜ン,Âm đơn,47,a,a,a,ア,イ,ウ,エ
5,Âm đơn ラ〜ン,Âm đơn,48,ka,ka,ka,カ,ガ,ケ,コ
5,Âm đơn ラ〜ン,Âm đơn,49,shi,shi,shi,シ,ツ,ソ,ン
5,Âm đơn ラ〜ン,Âm đơn,50,n,n,n,ン,ソ,ノ,ツ
