group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,1,“xanh dương” là từ nào?,“xanh dương” là từ nào?,Chọn từ tiếng Nhật tương ứng với: xanh dương.,青い（あおい）,赤い（あかい）,白い（しろい）,黒い（くろい）
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,2,“hoa anh đào” là từ nào?,“hoa anh đào” là từ nào?,Chọn từ tiếng Nhật tương ứng với: hoa anh đào.,さくら,山（やま）,まち,ところ
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,3,“núi” là từ nào?,“núi” là từ nào?,Chọn từ tiếng Nhật tương ứng với: núi.,山（やま）,さくら,まち,りょう
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,4,“thành phố / khu phố” là từ nào?,“thành phố / khu phố” là từ nào?,Chọn từ tiếng Nhật tương ứng với: thành phố / khu phố.,まち,山（やま）,食べ物（たべもの）,ところ
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,5,“đồ ăn” là từ nào?,“đồ ăn” là từ nào?,Chọn từ tiếng Nhật tương ứng với: đồ ăn.,食べ物（たべもの）,べんきょう,仕事（しごと）,せいかつ
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,6,“nơi chốn” là từ nào?,“nơi chốn” là từ nào?,Chọn từ tiếng Nhật tương ứng với: nơi chốn.,ところ,まち,りょう,さくら
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,7,“ký túc xá” là từ nào?,“ký túc xá” là từ nào?,Chọn từ tiếng Nhật tương ứng với: ký túc xá.,りょう,ところ,べんきょう,仕事（しごと）
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,8,“cuộc sống” là từ nào?,“cuộc sống” là từ nào?,Chọn từ tiếng Nhật tương ứng với: cuộc sống.,せいかつ,べんきょう,仕事（しごと）,食べ物（たべもの）
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,9,“nhưng” là từ nào?,“nhưng” là từ nào?,Chọn từ tiếng Nhật tương ứng với: nhưng.,が,そして,とても,あまり
10,Việt → Nhật / danh từ và từ nối,Mina bài 8,10,“và / hơn nữa” là từ nào?,“và / hơn nữa” là từ nào?,Chọn từ tiếng Nhật tương ứng với: và / hơn nữa.,そして,が,どう,どれ
