group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
3,Ôn tập trợ từ,JLPT N5,1,学校＿＿まえで しゃしんを とりました。,Tôi đã chụp ảnh trước trường học.,の,に,を,へ
3,Ôn tập trợ từ,JLPT N5,2,あさ 新聞＿＿よみます。,Buổi sáng tôi đọc báo.,を,に,で,が
3,Ôn tập trợ từ,JLPT N5,3,父＿＿こうえんへ いきました。,Tôi đã đi công viên cùng bố.,と,を,で,に
3,Ôn tập trợ từ,JLPT N5,4,日ようび＿＿テニスを します。,Tôi chơi tennis vào Chủ nhật.,に,で,を,へ
3,Ôn tập trợ từ,JLPT N5,5,コップ＿＿おちゃを いれます。,Tôi rót trà vào cốc.,に,で,を,が
3,Ôn tập trợ từ,JLPT N5,6,いすの 左＿＿ねこが います。,Có con mèo ở bên trái ghế.,に,で,を,へ
3,Ôn tập trợ từ,JLPT N5,7,スーパー＿＿たまごを かいました。,Tôi đã mua trứng ở siêu thị.,で,に,を,へ
3,Ôn tập trợ từ,JLPT N5,8,海＿＿およぎます。,Tôi bơi ở biển.,で,に,を,へ
3,Ôn tập trợ từ,JLPT N5,9,午後3じ＿＿あいましょう。,Chúng ta gặp nhau lúc 3 giờ chiều nhé.,に,で,を,が
3,Ôn tập trợ từ,JLPT N5,10,駅から 学校＿＿あるきます。,Tôi đi bộ từ ga đến trường.,まで,から,で,を
