group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
13,Phân biệt từ dễ nhầm,Mina bài 3,1,ここ・そこ・あそこ khác nhau thế nào?,Chọn cách phân biệt đúng.,"ここ: ở đây, そこ: ở đó, あそこ: ở kia","ここ: ở kia, そこ: ở đây, あそこ: ở đó","ここ: ở đó, そこ: ở kia, あそこ: ở đây",Cả ba đều nghĩa là “ở đâu”
13,Phân biệt từ dễ nhầm,Mina bài 3,2,どこ và どちら khác nhau thế nào?,Chọn cách phân biệt đúng.,"どちら lịch sự hơn / cũng hỏi phía nào, ở đâu",どこ lịch sự hơn どちら,どちら chỉ hỏi giá tiền,どこ nghĩa là tầng mấy
13,Phân biệt từ dễ nhầm,Mina bài 3,3,こちら・そちら・あちら khác nhau thế nào?,Chọn cách phân biệt đúng.,"こちら: phía này, そちら: phía đó, あちら: phía kia","こちら: phía kia, そちら: phía này, あちら: phía đó","こちら: ở đâu, そちら: tầng mấy, あちら: bao nhiêu tiền",Cả ba đều chỉ đồ vật
13,Phân biệt từ dễ nhầm,Mina bài 3,4,トイレ và おてあらい khác nhau thế nào?,Chọn cách phân biệt đúng.,おてあらい lịch sự hơn トイレ,トイレ lịch sự hơn おてあらい,トイレ là thang máy; おてあらい là cầu thang,Cả hai đều nghĩa là phòng họp
13,Phân biệt từ dễ nhầm,Mina bài 3,5,エレベーター và エスカレーター khác nhau thế nào?,Chọn cách phân biệt đúng.,エレベーター là thang máy; エスカレーター là thang cuốn,エレベーター là thang cuốn; エスカレーター là thang máy,Cả hai đều là cầu thang,Cả hai đều là tầng hầm
13,Phân biệt từ dễ nhầm,Mina bài 3,6,うけつけ và うりば khác nhau thế nào?,Chọn cách phân biệt đúng.,うけつけ là quầy tiếp tân; うりば là quầy bán hàng,うけつけ là quầy bán hàng; うりば là quầy tiếp tân,Cả hai đều là nhà ăn,Cả hai đều là văn phòng
13,Phân biệt từ dễ nhầm,Mina bài 3,7,なんがい và いくら khác nhau thế nào?,Chọn cách phân biệt đúng.,なんがい hỏi tầng mấy; いくら hỏi bao nhiêu tiền,なんがい hỏi tiền; いくら hỏi tầng,Cả hai đều hỏi địa điểm,Cả hai đều hỏi người
13,Phân biệt từ dễ nhầm,Mina bài 3,8,ひゃく・せん・まん khác nhau thế nào?,Chọn cách phân biệt đúng.,"ひゃく: 100, せん: 1.000, まん: 10.000","ひゃく: 1.000, せん: 100, まん: 10.000","ひゃく: 10.000, せん: 1.000, まん: 100",Cả ba đều nghĩa là yên
13,Phân biệt từ dễ nhầm,Mina bài 3,9,すみません và どうも すみません khác nhau thế nào?,Chọn cách phân biệt đúng.,どうも すみません nhấn mạnh hơn すみません,すみません nhấn mạnh hơn どうも すみません,すみません nghĩa là kính chào quý khách,どうも すみません nghĩa là cho tôi cái này
13,Phân biệt từ dễ nhầm,Mina bài 3,10,みせてください và これを ください khác nhau thế nào?,Chọn cách phân biệt đúng.,みせてください: xin cho xem; これを ください: cho tôi cái này,みせてください: cho tôi cái này; これを ください: xin cho xem,Cả hai đều nghĩa là xin lỗi,Cả hai đều hỏi giá tiền
