group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
12,Điền vào câu / tính từ い,Mina bài 8,1,この かばんは＿＿＿です。,Kono kabanha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,大きい（おおきい）,しずか,にぎやか,ひま
12,Điền vào câu / tính từ い,Mina bài 8,2,この へやは＿＿＿です。,Kono heyaha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,小さい（ちいさい）,しんせつ,ゆうめい,げんき
12,Điền vào câu / tính từ い,Mina bài 8,3,この くるまは＿＿＿です。,Kono kurumaha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,新しい（あたらしい）,ひま,べんり,ハンサム
12,Điền vào câu / tính từ い,Mina bài 8,4,この ほんは＿＿＿です。,Kono honha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,古い（ふるい）,きれい,すてき,しずか
12,Điền vào câu / tính từ い,Mina bài 8,5,この 食べ物（たべもの）は＿＿＿です。,Kono 食betabemonoha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,おいしい,ひま,ハンサム,げんき
12,Điền vào câu / tính từ い,Mina bài 8,6,日本語（にほんご）は＿＿＿です。,Nihongoha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,むずかしい,にぎやか,ゆうめい,しんせつ
12,Điền vào câu / tính từ い,Mina bài 8,7,この 問題（もんだい）は＿＿＿です。,Kono mondaiha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,やさしい,しずか,べんり,きれい
12,Điền vào câu / tính từ い,Mina bài 8,8,仕事（しごと）は＿＿＿です。,Shigotoha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,いそがしい,きれい,ひま,すてき
12,Điền vào câu / tính từ い,Mina bài 8,9,せいかつは＿＿＿です。,Seikatsuha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,たのしい,しんせつ,ゆうめい,ひま
12,Điền vào câu / tính từ い,Mina bài 8,10,この シャツは＿＿＿です。,Kono shatsuha___desu.,Điền từ/cụm từ phù hợp vào chỗ trống.,白い（しろい）,しずか,げんき,べんり
