group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ cho / dẫn / gửi,Mina bài 24,1,くれます nghĩa là gì?,Kuremasu nghĩa là gì,くれます nghĩa là gì?,cho mình / cho tôi,cho mượn,giới thiệu,giải thích
1,Động từ cho / dẫn / gửi,Mina bài 24,2,連れて行きます（つれていきます） nghĩa là gì?,Tsureteikimasu nghĩa là gì,連れて行きます（つれていきます） nghĩa là gì?,dẫn đi,dẫn đến,tiễn / gửi,hướng dẫn
1,Động từ cho / dẫn / gửi,Mina bài 24,3,連れて来ます（つれてきます） nghĩa là gì?,Tsuretekimasu nghĩa là gì,連れて来ます（つれてきます） nghĩa là gì?,dẫn đến,dẫn đi,cho mượn,gọi
1,Động từ cho / dẫn / gửi,Mina bài 24,4,送ります（おくります） nghĩa là gì?,Okurimasu nghĩa là gì,送ります（おくります） nghĩa là gì?,đưa đi / tiễn / gửi,dẫn đến,pha / cho vào,cầm / mang
1,Động từ cho / dẫn / gửi,Mina bài 24,5,紹介します（しょうかいします） nghĩa là gì?,Shoukaishimasu nghĩa là gì,紹介します（しょうかいします） nghĩa là gì?,giới thiệu,giải thích,hướng dẫn,giúp đỡ
1,Động từ cho / dẫn / gửi,Mina bài 24,6,案内します（あんないします） nghĩa là gì?,Annaishimasu nghĩa là gì,案内します（あんないします） nghĩa là gì?,hướng dẫn / dẫn đường,giới thiệu,cho mượn,viết
1,Động từ cho / dẫn / gửi,Mina bài 24,7,説明します（せつめいします） nghĩa là gì?,Setsumeishimasu nghĩa là gì,説明します（せつめいします） nghĩa là gì?,giải thích,hướng dẫn,dẫn đi,gọi
1,Động từ cho / dẫn / gửi,Mina bài 24,8,入れます（いれます） nghĩa là gì?,Iremasu nghĩa là gì,入れます（いれます） nghĩa là gì?,pha / cho vào,đưa đi,dẫn đến,viết
1,Động từ cho / dẫn / gửi,Mina bài 24,9,手伝います（てつだいます） nghĩa là gì?,Tetsudaimasu nghĩa là gì,手伝います（てつだいます） nghĩa là gì?,giúp đỡ,cho mượn,gọi,cầm
1,Động từ cho / dẫn / gửi,Mina bài 24,10,貸します（かします） nghĩa là gì?,Kashimasu nghĩa là gì,貸します（かします） nghĩa là gì?,cho mượn,giúp đỡ,cho mình,giới thiệu
