group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
7,Việt → Nhật / số đếm,Mina bài 11,1,“tôi đi đây” là câu nào?,“tôi đi đây” là câu nào?,いってきます,いってらっしゃい,かしこまりました,おでかけですか
7,Việt → Nhật / số đếm,Mina bài 11,2,“một cái” là từ nào?,“một cái” là từ nào?,ひとつ,ふたつ,ひとり,～かい
7,Việt → Nhật / số đếm,Mina bài 11,3,“hai cái” là từ nào?,“hai cái” là từ nào?,ふたつ,ひとつ,ふたり,～まい
7,Việt → Nhật / số đếm,Mina bài 11,4,“ba cái” là từ nào?,“ba cái” là từ nào?,みっつ,よっつ,むっつ,ななつ
7,Việt → Nhật / số đếm,Mina bài 11,5,“bốn cái” là từ nào?,“bốn cái” là từ nào?,よっつ,みっつ,いつつ,やっつ
7,Việt → Nhật / số đếm,Mina bài 11,6,“năm cái” là từ nào?,“năm cái” là từ nào?,いつつ,むっつ,よっつ,とお
7,Việt → Nhật / số đếm,Mina bài 11,7,“sáu cái” là từ nào?,“sáu cái” là từ nào?,むっつ,いつつ,ななつ,ここのつ
7,Việt → Nhật / số đếm,Mina bài 11,8,“bảy cái” là từ nào?,“bảy cái” là từ nào?,ななつ,やっつ,むっつ,とお
7,Việt → Nhật / số đếm,Mina bài 11,9,“tám cái” là từ nào?,“tám cái” là từ nào?,やっつ,ななつ,ここのつ,みっつ
7,Việt → Nhật / số đếm,Mina bài 11,10,“mười cái” là từ nào?,“mười cái” là từ nào?,とお,ここのつ,やっつ,いくつ
