group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
9,Âm ghép mở rộng,Âm ghép,81,ひゃ,hya,hya,hya,hyu,hyo,hi
9,Âm ghép mở rộng,Âm ghép,82,みゅ,myu,myu,myu,mya,myo,mu
9,Âm ghép mở rộng,Âm ghép,83,りょ,ryo,ryo,ryo,ryu,rya,ro
9,Âm ghép mở rộng,Âm ghép,84,ぎゃ,gya,gya,gya,gyu,gyo,ga
9,Âm ghép mở rộng,Âm ghép,85,じゃ,ja,ja,ja,ju,jo,ji
9,Âm ghép mở rộng,Âm ghép,86,びゅ,byu,byu,byu,bya,byo,bu
9,Âm ghép mở rộng,Âm ghép,87,ぴょ,pyo,pyo,pyo,pyu,pya,po
9,Âm ghép mở rộng,Âm ghép,88,kyo,kyo,kyo,きょ,きゃ,きゅ,こ
9,Âm ghép mở rộng,Âm ghép,89,shu,shu,shu,しゅ,しゃ,しょ,す
9,Âm ghép mở rộng,Âm ghép,90,cho,cho,cho,ちょ,ちゃ,ちゅ,と
