group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
7,Đọc kanji,Mina bài 25,1,考えます đọc là gì?,考えます đọc là gì?,かんがえます,おもいます,ききます,いいます
7,Đọc kanji,Mina bài 25,2,着きます đọc là gì?,着きます đọc là gì?,つきます,きます,はきます,つけます
7,Đọc kanji,Mina bài 25,3,取ります đọc là gì?,取ります đọc là gì?,とります,たります,とまります,つきます
7,Đọc kanji,Mina bài 25,4,足ります đọc là gì?,足ります đọc là gì?,たります,とります,あしります,あります
7,Đọc kanji,Mina bài 25,5,転勤 đọc là gì?,転勤 đọc là gì?,てんきん,てんき,でんきん,てんぎん
7,Đọc kanji,Mina bài 25,6,田舎 đọc là gì?,田舎 đọc là gì?,いなか,たなか,でんしゃ,いえなか
7,Đọc kanji,Mina bài 25,7,億 đọc là gì?,億 đọc là gì?,おく,まん,せん,ひゃく
7,Đọc kanji,Mina bài 25,8,日本 đọc là gì?,日本 đọc là gì?,にほん,にちほん,ひほん,にっほん
7,Đọc kanji,Mina bài 25,9,東京 đọc là gì?,東京 đọc là gì?,とうきょう,ときょう,とうきょ,とうけい
7,Đọc kanji,Mina bài 25,10,大阪 đọc là gì?,大阪 đọc là gì?,おおさか,おさか,だいさか,おおざか
