group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,1,私（わたし）は＿＿＿から 来ました（きました）。,私（わたし）は＿＿＿から 来ました（きました）。,ベトナム,億（おく）,こと,チャンス
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,2,来週（らいしゅう）、＿＿＿へ 行きます（いきます）。,来週（らいしゅう）、＿＿＿へ 行きます（いきます）。,日本（にほん）,こと,もし,足ります（たります）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,3,新幹線（しんかんせん）は＿＿＿に 着きます（つきます）。,新幹線（しんかんせん）は＿＿＿に 着きます（つきます）。,東京（とうきょう）,億（おく）,チャンス,いくら
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,4,友達（ともだち）は＿＿＿に 住んでいます（すんでいます）。,友達（ともだち）は＿＿＿に 住んでいます（すんでいます）。,大阪（おおさか）,もし,こと,足ります（たります）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,5,＿＿＿、もう 一杯（いっぱい） 飲みましょう（のみましょう）。,＿＿＿、もう 一杯（いっぱい） 飲みましょう（のみましょう）。,じゃ,億（おく）,田舎（いなか）,転勤（てんきん）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,6,A: 来月（らいげつ）、転勤（てんきん）します。B: ＿＿＿。,A: 来月（らいげつ）、転勤（てんきん）します。B: ＿＿＿。,どうぞお元気で（どうぞおげんきで）,いくらですか,足ります（たります）,億（おく）です
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,7,A: いろいろ ありがとうございました。B: ＿＿＿。,A: いろいろ ありがとうございました。B: ＿＿＿。,どうぞお元気で（どうぞおげんきで）,年（とし）を 取ります（とります）,田舎（いなか）です,東京（とうきょう）に 着きます（つきます）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,8,＿＿＿お世話になりました（おせわになりました）。,＿＿＿お世話になりました（おせわになりました）。,いろいろ,もし,いくら,億（おく）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,9,＿＿＿ チャンスが あります。,＿＿＿ チャンスが あります。,もし,こと,億（おく）,田舎（いなか）
6,Điền vào câu / địa danh và hội thoại,Mina bài 25,10,いくら 考えて（かんがえて）も、＿＿＿。,いくら 考えて（かんがえて）も、＿＿＿。,わかりません,着きます（つきます）,転勤（てんきん）します,飲みましょう（のみましょう）
