group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
10,Điền vào câu / hỏi đường,Mina bài 23,1,すみません、駅（えき）まで＿＿＿ 行きますか。,,どうやって,どの,どれ,サイズ
10,Điền vào câu / hỏi đường,Mina bài 23,2,＿＿＿ 道（みち）を 行きますか。,,どの,どれ,どうやって,何回も（なんかいも）
10,Điền vào câu / hỏi đường,Mina bài 23,3,＿＿＿ が いいですか。,,どれ,どの,どうやって,まっすぐ
10,Điền vào câu / hỏi đường,Mina bài 23,4,これは 2＿＿＿ ボタンです。,,め,サイズ,右（みぎ）,左（ひだり）
10,Điền vào câu / hỏi đường,Mina bài 23,5,＿＿＿ 聞きます（ききます）。,,何回も（なんかいも）,どれ,どの,さびしい
10,Điền vào câu / hỏi đường,Mina bài 23,6,ひとりで さびしい＿＿＿。,,です,ます,ください,でした
10,Điền vào câu / hỏi đường,Mina bài 23,7,これで＿＿＿。,,お願いします（おねがいします）,さわります,回します（まわします）,出ます（でます）
10,Điền vào câu / hỏi đường,Mina bài 23,8,おつりを＿＿＿。,,ください,まがります,わたります,聞きます（ききます）
10,Điền vào câu / hỏi đường,Mina bài 23,9,この サイズに＿＿＿。,,かえます,出ます（でます）,歩きます（あるきます）,わたります
10,Điền vào câu / hỏi đường,Mina bài 23,10,この 音（おと）は 何（なん）＿＿＿。,,ですか,ますか,ください,でした ---
