group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
8,Điền vào câu / máy móc,Mina bài 23,1,先生（せんせい）に＿＿＿。,,,聞きます（ききます）,回します（まわします）,引きます（ひきます）,さわります
8,Điền vào câu / máy móc,Mina bài 23,2,つまみを＿＿＿。,,,回します（まわします）,聞きます（ききます）,かえます,わたります
8,Điền vào câu / máy móc,Mina bài 23,3,ドアを＿＿＿。,,,引きます（ひきます）,回します（まわします）,まがります,うごきます
8,Điền vào câu / máy móc,Mina bài 23,4,サイズを＿＿＿。,,,かえます,聞きます（ききます）,こしょう,道（みち）
8,Điền vào câu / máy móc,Mina bài 23,5,ここに＿＿＿。,,,さわります,歩きます（あるきます）,わたります,まがります
8,Điền vào câu / máy móc,Mina bài 23,6,おゆが＿＿＿。,,,出ます（でます）,聞きます（ききます）,引きます（ひきます）,まがります
8,Điền vào câu / máy móc,Mina bài 23,7,音（おと）が＿＿＿。,,,出ます（でます）,わたります,歩きます（あるきます）,回します（まわします）
8,Điền vào câu / máy móc,Mina bài 23,8,この 機械（きかい）は＿＿＿。,,,うごきます,こしょう,おゆ,さびしい
8,Điền vào câu / máy móc,Mina bài 23,9,この エアコンは＿＿＿です。,,,こしょう,おゆ,道（みち）,サイズ
8,Điền vào câu / máy móc,Mina bài 23,10,何回も（なんかいも） ボタンを＿＿＿。,,,おします,わたります,まがります,歩きます（あるきます） ---
