group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,1,“trái cây” là từ nào?,Trái cây,Chọn từ tiếng Nhật phù hợp.,くだもの,やさい,たまご,ごはん
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,2,“nước” là từ nào?,Nước,Chọn từ tiếng Nhật phù hợp.,水（みず）,おちゃ,ジュース,ぎゅうにゅう
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,3,“trà” là từ nào?,Trà,Chọn từ tiếng Nhật phù hợp.,おちゃ,こうちゃ,水（みず）,ビール
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,4,“trà đen” là từ nào?,Trà đen,Chọn từ tiếng Nhật phù hợp.,こうちゃ,おちゃ,ジュース,おさけ
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,5,“sữa bò” là từ nào?,Sữa bò,Chọn từ tiếng Nhật phù hợp.,ぎゅうにゅう,ジュース,ビール,水（みず）
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,6,“nước ép” là từ nào?,Nước ép,Chọn từ tiếng Nhật phù hợp.,ジュース,ぎゅうにゅう,おちゃ,こうちゃ
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,7,“thư” là từ nào?,Thư,Chọn từ tiếng Nhật phù hợp.,手紙（てがみ）,レポート,写真（しゃしん）,ビデオ
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,8,“báo cáo” là từ nào?,Báo cáo,Chọn từ tiếng Nhật phù hợp.,レポート,手紙（てがみ）,しゅくだい,写真（しゃしん）
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,9,“ảnh” là từ nào?,Ảnh,Chọn từ tiếng Nhật phù hợp.,写真（しゃしん）,ビデオ,手紙（てがみ）,レポート
10,Việt → Nhật / đồ uống và đồ vật,Mina bài 6,10,“video” là từ nào?,Video,Chọn từ tiếng Nhật phù hợp.,ビデオ,写真（しゃしん）,レポート,手紙（てがみ）
