group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
4,Ngoại hình / nhà ở,Mina bài 22,1,かわいい,Nghĩa là gì?,dễ thương,đẹp / tuyệt,đắt,cũ
4,Ngoại hình / nhà ở,Mina bài 22,2,安い（やすい）,Nghĩa là gì?,rẻ,đắt / cao,mới,cũ
4,Ngoại hình / nhà ở,Mina bài 22,3,高い（たかい）,Nghĩa là gì?,đắt / cao,rẻ,thấp,dễ thương
4,Ngoại hình / nhà ở,Mina bài 22,4,背が高い（せがたかい）,Nghĩa là gì?,dáng cao,dáng thấp,tóc dài,tóc ngắn
4,Ngoại hình / nhà ở,Mina bài 22,5,背が低い（せがひくい）,Nghĩa là gì?,dáng thấp,dáng cao,tóc dài,tóc ngắn
4,Ngoại hình / nhà ở,Mina bài 22,6,かみが長い（かみがながい）,Nghĩa là gì?,tóc dài,tóc ngắn,dáng cao,dáng thấp
4,Ngoại hình / nhà ở,Mina bài 22,7,かみが短い（かみがみじかい）,Nghĩa là gì?,tóc ngắn,tóc dài,dáng thấp,dáng cao
4,Ngoại hình / nhà ở,Mina bài 22,8,よく,Nghĩa là gì?,thường / rõ,khi nào,ở đâu,ai
4,Ngoại hình / nhà ở,Mina bài 22,9,生まれます（うまれます）,Nghĩa là gì?,sinh ra,mặc,đội,thuê nhà
4,Ngoại hình / nhà ở,Mina bài 22,10,おめでとうございます,Nghĩa là gì?,chúc mừng,vị này,như thế nào,ở đâu
