group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
7,Việt → Nhật / mặc và đeo,Mina bài 22,1,“mặc” là từ nào?,Chọn tiếng Nhật tương ứng.,着ます（きます）,はきます,かぶります,かけます
7,Việt → Nhật / mặc và đeo,Mina bài 22,2,“mặc / mang” là từ nào?,Chọn tiếng Nhật tương ứng.,はきます,着ます（きます）,します,かぶります
7,Việt → Nhật / mặc và đeo,Mina bài 22,3,“đội” là từ nào?,Chọn tiếng Nhật tương ứng.,かぶります,はきます,かけます,着ます（きます）
7,Việt → Nhật / mặc và đeo,Mina bài 22,4,“đeo” là từ nào?,Chọn tiếng Nhật tương ứng.,かけます,かぶります,はきます,します
7,Việt → Nhật / mặc và đeo,Mina bài 22,5,“đeo / thắt” là từ nào?,Chọn tiếng Nhật tương ứng.,します,着ます（きます）,はきます,かぶります
7,Việt → Nhật / mặc và đeo,Mina bài 22,6,“quần áo” là từ nào?,Chọn tiếng Nhật tương ứng.,服（ふく）,コート,スーツ,セーター
7,Việt → Nhật / mặc và đeo,Mina bài 22,7,“áo khoác dài” là từ nào?,Chọn tiếng Nhật tương ứng.,コート,スーツ,セーター,ぼうし
7,Việt → Nhật / mặc và đeo,Mina bài 22,8,“bộ vest” là từ nào?,Chọn tiếng Nhật tương ứng.,スーツ,コート,ワンピース,ズボン
7,Việt → Nhật / mặc và đeo,Mina bài 22,9,“áo len” là từ nào?,Chọn tiếng Nhật tương ứng.,セーター,コート,スーツ,スカート
7,Việt → Nhật / mặc và đeo,Mina bài 22,10,“mũ” là từ nào?,Chọn tiếng Nhật tương ứng.,ぼうし,めがね,ネクタイ,くつ
