group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
3,Nghệ thuật / chữ viết,Mina bài 9,1,カラオケ nghĩa là gì?,カラオケ nghĩa là gì?,karaoke,buổi hòa nhạc,nhạc cổ điển,Kabuki
3,Nghệ thuật / chữ viết,Mina bài 9,2,かぶき nghĩa là gì?,かぶき nghĩa là gì?,Kabuki,karaoke,nhạc jazz,tranh
3,Nghệ thuật / chữ viết,Mina bài 9,3,絵（え） nghĩa là gì?,絵（え） nghĩa là gì?,tranh,chữ,chữ Kanji,vé
3,Nghệ thuật / chữ viết,Mina bài 9,4,字（じ） nghĩa là gì?,字（じ） nghĩa là gì?,chữ,tranh,thời gian,tiền lẻ
3,Nghệ thuật / chữ viết,Mina bài 9,5,かんじ nghĩa là gì?,かんじ nghĩa là gì?,chữ Kanji,chữ Hiragana,chữ Katakana,chữ Roman
3,Nghệ thuật / chữ viết,Mina bài 9,6,ひらがな nghĩa là gì?,ひらがな nghĩa là gì?,chữ Hiragana,chữ Kanji,chữ Katakana,chữ Roman
3,Nghệ thuật / chữ viết,Mina bài 9,7,かたかな nghĩa là gì?,かたかな nghĩa là gì?,chữ Katakana,chữ Hiragana,chữ Kanji,chữ Roman
3,Nghệ thuật / chữ viết,Mina bài 9,8,ローマじ nghĩa là gì?,ローマじ nghĩa là gì?,chữ Roman,chữ Kanji,chữ Hiragana,chữ Katakana
3,Nghệ thuật / chữ viết,Mina bài 9,9,かんじが わかります nghĩa là gì?,かんじが わかります nghĩa là gì?,hiểu chữ Kanji,thích chữ Kanji,ghét chữ Kanji,có chữ Kanji
3,Nghệ thuật / chữ viết,Mina bài 9,10,絵（え）が じょうずです nghĩa là gì?,絵（え）が じょうずです nghĩa là gì?,vẽ tranh giỏi,đọc tranh giỏi,thích tranh,có tranh
