group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,1,“tốt / rõ / thường” là từ nào?,“tốt / rõ / thường” la tu nao?,“tốt / rõ / thường” là từ nào?,よく,だいたい,たくさん,すこし
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,2,“đại khái / hầu như” là từ nào?,“đại khái / hầu như” la tu nao?,“đại khái / hầu như” là từ nào?,だいたい,よく,ぜんぜん,はやく
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,3,“nhiều” là từ nào?,“nhiều” la tu nao?,“nhiều” là từ nào?,たくさん,すこし,ぜんぜん,どうして
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,4,“một chút” là từ nào?,“một chút” la tu nao?,“một chút” là từ nào?,すこし,たくさん,よく,はやく
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,5,“hoàn toàn không” là từ nào?,“hoàn toàn không” la tu nao?,“hoàn toàn không” là từ nào?,ぜんぜん,だいたい,たくさん,すこし
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,6,“sớm / nhanh” là từ nào?,“sớm / nhanh” la tu nao?,“sớm / nhanh” là từ nào?,はやく,よく,だいたい,たくさん
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,7,“vì / bởi vì” là từ nào?,“vì / bởi vì” la tu nao?,“vì / bởi vì” là từ nào?,から,どうして,ざんねんです,すみません
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,8,“tại sao” là từ nào?,“tại sao” la tu nao?,“tại sao” là từ nào?,どうして,から,あります,わかります
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,9,“tiếc quá” là câu nào?,“tiếc quá” là câu nào?,“tiếc quá” là câu nào?,ざんねんです,すみません,どうして,よく
10,Việt → Nhật / trạng từ và câu nói,Mina bài 9,10,“xin lỗi” là câu nào?,“xin lỗi” là câu nào?,“xin lỗi” là câu nào?,すみません,ざんねんです,から,ぜんぜん
