group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
11,Chọn kanji đúng,Mina bài 2,1,“sách” là kanji nào?,,“sách” là kanji nào?,本,木,日,語
11,Chọn kanji đúng,Mina bài 2,2,“tiếng Nhật” viết bằng kanji nào?,,“tiếng Nhật” viết bằng kanji nào?,日本語,英語,日本,本
11,Chọn kanji đúng,Mina bài 2,3,“Nhật Bản” viết bằng kanji nào?,,“Nhật Bản” viết bằng kanji nào?,日本,本日,英語,日本語
11,Chọn kanji đúng,Mina bài 2,4,“tiếng Anh” viết bằng kanji nào?,,“tiếng Anh” viết bằng kanji nào?,英語,日本語,本,何
11,Chọn kanji đúng,Mina bài 2,5,“ngôn ngữ / tiếng...” là kanji nào?,,“ngôn ngữ / tiếng...” là kanji nào?,語,本,日,英
11,Chọn kanji đúng,Mina bài 2,6,“cái gì” là kanji nào?,,“cái gì” là kanji nào?,何,本,人,日
11,Chọn kanji đúng,Mina bài 2,7,“ngày / mặt trời” là kanji nào?,,“ngày / mặt trời” là kanji nào?,日,本,語,英
11,Chọn kanji đúng,Mina bài 2,8,“Anh / tiếng Anh” thường dùng kanji nào trong 英語?,“Anh / tiếng Anh” thường dùng kanji nào trong eigo?,“Anh / tiếng Anh” thường dùng kanji nào trong 英語?,英,語,本,日
11,Chọn kanji đúng,Mina bài 2,9,“日本語（にほんご）” có nghĩa là gì?,“nihongo” có nghia la gi?,Hỏi nghĩa tiếng Việt của: “日本語（にほんご）” có,tiếng Nhật,Nhật Bản,sách Nhật,tiếng Anh
11,Chọn kanji đúng,Mina bài 2,10,“英語（えいご）” có nghĩa là gì?,“eigo(eigo)” có nghia la gi?,Hỏi nghĩa tiếng Việt của: “英語（えいご）” có,tiếng Anh,tiếng Nhật,sách,từ điển
