group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
1,Nhật → Việt,Mina bài 2,1,これ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: これ,cái đó / đó,cái này / đây,cái kia / kia,cái gì
1,Nhật → Việt,Mina bài 2,2,それ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: それ,cái này / đây,cái đó / đó,cái kia / kia,như vậy
1,Nhật → Việt,Mina bài 2,3,あれ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: あれ,cái kia / kia,cái này / đây,cái đó / đó,cái gì
1,Nhật → Việt,Mina bài 2,4,この nghĩa là gì?,Hỏi nghĩa tiếng Việt của: この,này,đó,kia,cái gì
1,Nhật → Việt,Mina bài 2,5,その nghĩa là gì?,Hỏi nghĩa tiếng Việt của: その,này,đó,kia,như vậy
1,Nhật → Việt,Mina bài 2,6,あの nghĩa là gì?,Hỏi nghĩa tiếng Việt của: あの,này,đó,kia,cái này
1,Nhật → Việt,Mina bài 2,7,本（ほん） nghĩa là gì?,Hỏi nghĩa tiếng Việt của: 本（ほん）,báo,sách,tạp chí,từ điển
1,Nhật → Việt,Mina bài 2,8,じしょ nghĩa là gì?,Hỏi nghĩa tiếng Việt của: じしょ,sách,từ điển,vở,sổ tay
1,Nhật → Việt,Mina bài 2,9,ざっし nghĩa là gì?,Hỏi nghĩa tiếng Việt của: ざっし,báo,tạp chí,danh thiếp,thẻ
1,Nhật → Việt,Mina bài 2,10,しんぶん nghĩa là gì?,Hỏi nghĩa tiếng Việt của: しんぶん,báo,sách,vở,từ điển
