group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Việt → Nhật / động từ,Mina bài 16,1,“lên / đi phương tiện” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,のります,おります,のりかえます,おします
6,Việt → Nhật / động từ,Mina bài 16,2,“xuống phương tiện” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,おります,のります,入ります（はいります）,出ます（でます）
6,Việt → Nhật / động từ,Mina bài 16,3,“chuyển / đổi tuyến xe” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,のりかえます,のります,おります,やめます
6,Việt → Nhật / động từ,Mina bài 16,4,“tắm / dội” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,あびます,いれます,だします,おします
6,Việt → Nhật / động từ,Mina bài 16,5,“cho vào / bỏ vào” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,いれます,だします,入ります（はいります）,出ます（でます）
6,Việt → Nhật / động từ,Mina bài 16,6,“lấy ra / nộp / gửi” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,だします,いれます,のります,おります
6,Việt → Nhật / động từ,Mina bài 16,7,“vào” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,入ります（はいります）,出ます（でます）,やめます,おします
6,Việt → Nhật / động từ,Mina bài 16,8,“ra / tốt nghiệp” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,出ます（でます）,入ります（はいります）,あびます,のりかえます
6,Việt → Nhật / động từ,Mina bài 16,9,“nghỉ / bỏ” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,やめます,のります,いれます,だします
6,Việt → Nhật / động từ,Mina bài 16,10,“bấm / nhấn” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,おします,いれます,だします,あびます
