group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
15,Chọn kanji đúng / cơ thể,Mina bài 16,1,“tối” viết bằng kanji nào?,Chọn chữ Kanji đúng.,暗い,明るい,長い,短い
15,Chọn kanji đúng / cơ thể,Mina bài 16,2,“đầu” viết bằng kanji nào?,Chọn chữ Kanji đúng.,頭,体,顔,髪
15,Chọn kanji đúng / cơ thể,Mina bài 16,3,“cơ thể” viết bằng kanji nào?,Chọn chữ Kanji đúng.,体,頭,足,口
15,Chọn kanji đúng / cơ thể,Mina bài 16,4,“tóc” viết bằng kanji nào?,Chọn chữ Kanji đúng.,髪,紙,神,上
15,Chọn kanji đúng / cơ thể,Mina bài 16,5,“mặt” viết bằng kanji nào?,Chọn chữ Kanji đúng.,顔,目,耳,口
15,Chọn kanji đúng / cơ thể,Mina bài 16,6,“mắt” viết bằng kanji nào?,Chọn chữ Kanji đúng.,目,耳,口,歯
15,Chọn kanji đúng / cơ thể,Mina bài 16,7,“tai” viết bằng kanji nào?,Chọn chữ Kanji đúng.,耳,目,口,歯
15,Chọn kanji đúng / cơ thể,Mina bài 16,8,“miệng” viết bằng kanji nào?,Chọn chữ Kanji đúng.,口,歯,顔,頭
15,Chọn kanji đúng / cơ thể,Mina bài 16,9,“răng” viết bằng kanji nào?,Chọn chữ Kanji đúng.,歯,口,耳,目
15,Chọn kanji đúng / cơ thể,Mina bài 16,10,“chân” viết bằng kanji nào?,Chọn chữ Kanji đúng.,足,手,体,頭
