group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,1,“mặt” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,顔（かお）,目（め）,口（くち）,耳（みみ）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,2,“mắt” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,目（め）,耳（みみ）,口（くち）,歯（は）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,3,“tai” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,耳（みみ）,目（め）,頭（あたま）,髪（かみ）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,4,“miệng” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,口（くち）,歯（は）,顔（かお）,体（からだ）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,5,“răng” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,歯（は）,口（くち）,耳（みみ）,目（め）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,6,“bụng” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,おなか,足（あし）,頭（あたま）,顔（かお）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,7,“chân” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,足（あし）,おなか,歯（は）,体（からだ）
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,8,“chạy bộ” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,ジョギング,サービス,シャワー,ボタン
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,9,“chùa” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,おてら,じんじゃ,緑（みどり）,サービス
8,Việt → Nhật / cơ thể và địa điểm,Mina bài 16,10,“đền thần đạo” là từ nào?,Chọn từ tiếng Nhật đúng với nghĩa tiếng Việt.,じんじゃ,おてら,りゅうがくせい,シャワー
