group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
3,Điền từ vào chỗ trống,JLPT N5 20107,1,わたしの へやは この（   ）の 2かいです。,,Phòng của tôi ở tầng 2 của căn hộ này.,エレベーター,プール,エアコン,アパート
3,Điền từ vào chỗ trống,JLPT N5 20107,2,さとうさんは ギターを じょうずに（   ）。,,Anh/chị Sato chơi guitar giỏi.,うたいます,ききます,ひきます,あそびます
3,Điền từ vào chỗ trống,JLPT N5 20107,3,テーブルに おさらと はしを（   ）ください。,,Hãy xếp đĩa và đũa lên bàn.,ならべて,とって,たべて,あらって
3,Điền từ vào chỗ trống,JLPT N5 20107,4,けさ そうじを したから へやは（   ）です。,,Vì sáng nay đã dọn dẹp nên phòng sạch đẹp.,きれい,きたない,あかるい,くらい
3,Điền từ vào chỗ trống,JLPT N5 20107,5,きょうは 500（   ）およぎました。,,Hôm nay tôi đã bơi 500 mét.,ど,ばん,メートル,グラム
3,Điền từ vào chỗ trống,JLPT N5 20107,6,えきから たいしかんまでの（   ）を かいて ください。,,Hãy vẽ bản đồ từ ga đến đại sứ quán.,しゃしん,ちず,てがみ,きっぷ
3,Điền từ vào chỗ trống,JLPT N5 20107,7,うるさいから テレビを（   ）ください。,,Vì ồn nên hãy tắt TV.,けして,つけて,しめて,あけて
3,Điền từ vào chỗ trống,JLPT N5 20107,8,きょうは（   ）が ふっています。,,Hôm nay tuyết đang rơi.,くもり,はれ,かぜ,ゆき
3,Điền từ vào chỗ trống,JLPT N5 20107,9,はこに りんごが（   ）あります。,,Trong hộp có 5 quả táo.,よっつ,いつつ,むっつ,ななつ
3,Điền từ vào chỗ trống,JLPT N5 20107,10,めがねは つくえの（   ）に あります。,,Kính ở trên bàn.,そば,よこ,した,うえ
