group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
1,Cách đọc Kanji,JLPT N5 20107,1,【先週】 デパートに かいものに いきました。,Tuần trước đã đi đến trung tâm thương mại để mua sắm.,せんしゅ,せんしゅう,ぜんしゅ,ぜんしゅう
1,Cách đọc Kanji,JLPT N5 20107,2,ごはんの 【後】で さんぽします。,Sau bữa ăn sẽ đi dạo.,つぎ,うしろ,まえ,あと
1,Cách đọc Kanji,JLPT N5 20107,3,もう いちど 【言って】 ください。,Xin hãy nói lại một lần nữa.,いって,きって,まって,たって
1,Cách đọc Kanji,JLPT N5 20107,4,ちかくに 【山】が あります。,Gần đây có núi.,かわ,やま,いけ,うみ
1,Cách đọc Kanji,JLPT N5 20107,5,この ホテルは へやが 【多い】です。,Khách sạn này có nhiều phòng.,すくない,おおい,せまい,ひろい
1,Cách đọc Kanji,JLPT N5 20107,6,ともだちと いっしょに 【学校】に いきます。,Đi đến trường cùng với bạn bè.,がこう,がこお,がっこう,がっこお
1,Cách đọc Kanji,JLPT N5 20107,7,えんぴつが 【六本】 あります。,Có 6 cái bút chì.,ろくぼん,ろくぽん,ろっぼん,ろっぽん
1,Cách đọc Kanji,JLPT N5 20107,8,この 【新聞】は いくらですか。,Tờ báo này giá bao nhiêu?,しんむん,しんぶん,しむん,しぶん
1,Cách đọc Kanji,JLPT N5 20107,9,この カメラは 【安い】です。,Cái máy ảnh này rẻ.,たかい,やすい,おもい,かるい
1,Cách đọc Kanji,JLPT N5 20107,10,かさは 【外】に あります。,Ô/dù ở bên ngoài.,いえ,なか,そと,にわ
