group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,1,ほうそう nghĩa là gì?,Housou ngha l g?,ほうそう nghĩa là gì?,phát sóng,tin tức,thiết kế,giao thông
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,2,ニュース nghĩa là gì?,Nyuusu ngha l g?,ニュース nghĩa là gì?,tin tức,phát sóng,anime,manga
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,3,アニメ nghĩa là gì?,Anime ngha l g?,アニメ nghĩa là gì?,anime / phim hoạt hình,manga / truyện tranh,thiết kế,tin tức
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,4,マンガ nghĩa là gì?,Manga ngha l g?,マンガ nghĩa là gì?,manga / truyện tranh,anime / phim hoạt hình,phát sóng,vật giá
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,5,デザイン nghĩa là gì?,Dezain ngha l g?,デザイン nghĩa là gì?,thiết kế,tin tức,giao thông,vật giá
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,6,ゆめ nghĩa là gì?,Yume ngha l g?,ゆめ nghĩa là gì?,giấc mơ / ước mơ,thiên tài,Trái Đất,mặt trăng
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,7,てんさい nghĩa là gì?,Tensai ngha l g?,てんさい nghĩa là gì?,thiên tài,giấc mơ,Trái Đất,thiết kế
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,8,地球（ちきゅう） nghĩa là gì?,Chikyuu ngha l g?,地球（ちきゅう） nghĩa là gì?,Trái Đất,mặt trăng,giấc mơ,thiên tài
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,9,月（つき） nghĩa là gì?,Tsuki ngha l g?,月（つき） nghĩa là gì?,mặt trăng,Trái Đất,mặt trời,giấc mơ
5,Tin tức / văn hóa / thiên nhiên,Mina bài 21,10,アニメについて 話します（はなします） nghĩa là gì?,Animenitsuite hanashimasu ngha l g?,アニメについて 話します（はなします） nghĩa là gì?,nói chuyện về anime,phát sóng anime,thiết kế anime,xem tin tức anime
